"folio_recepcion","descripcion","fecha_publicacion"
"2023049166",FALTA COTIZ. SALUD,2023-09-27 17:16:36.215
"2023018198",NO HAY IMAGENES PARA DESCARGAR,2023-09-27 17:16:34.961
"2023162172",FALTA COTIZ. SALUD,2023-09-27 16:22:10.862
"2023151203",FALTA COTIZ. SALUD,2023-09-27 16:21:58.389
"2023086383",COTIZ < LIQ DE SUELDO,2023-09-27 16:21:49.465
"2023083014",FALTA COTIZ. SALUD,2023-09-27 16:20:56.609
"2023083002",COTIZ < LIQ DE SUELDO,2023-09-27 16:20:51.645
"2023082015",NO HAY IMAGENES PARA DESCARGAR,2023-09-27 16:20:12.695
"2023081896",COTIZ < LIQ DE SUELDO,2023-09-27 16:20:04.460
"2023081488",COTIZ < LIQ DE SUELDO,2023-09-27 16:19:40.057
"2023079741",COTIZ < LIQ DE SUELDO,2023-09-27 16:18:37.646
"2023079121",COTIZ < LIQ DE SUELDO,2023-09-27 16:17:55.702
"2023078990",NO HAY IMAGENES PARA DESCARGAR,2023-09-27 16:17:12.679
"2023078923",FALTA COTIZ. SALUD,2023-09-27 16:17:11.675
"2023078737",COTIZ < LIQ DE SUELDO,2023-09-27 16:16:48.890
"2023173570",NO HAY IMAGENES PARA DESCARGAR,2023-09-27 15:21:45.916
"2023084396",NO HAY IMAGENES PARA DESCARGAR,2023-09-27 15:21:24.067
"2023079923",COTIZ < LIQ DE SUELDO,2023-09-27 15:19:21.350
"2023078887",NO HAY IMAGENES PARA DESCARGAR,2023-09-27 15:18:34.783
"2023079201",COTIZ < LIQ DE SUELDO,2023-09-27 04:17:31.298
"2023079408",COTIZ < LIQ DE SUELDO,2023-09-26 22:18:40.155
"2023079408",RENTA = TOPE,2023-09-26 22:18:40.155
"2023083817",COTIZ < LIQ DE SUELDO,2023-09-26 21:33:55.786
"2023083233",COTIZ < LIQ DE SUELDO,2023-09-26 21:33:26.661
"2023082385",COTIZ < LIQ DE SUELDO,2023-09-26 21:31:45.907
"2023079946",COTIZ < LIQ DE SUELDO,2023-09-26 21:29:48.783
"2023079772",COTIZ < LIQ DE SUELDO,2023-09-26 21:28:42.936
"2023079715",COTIZ < LIQ DE SUELDO,2023-09-26 21:28:27.774
"2023079316",FALTA COTIZ. SALUD,2023-09-26 21:25:48.175
"2023079202",FALTA COTIZ. SALUD,2023-09-26 21:25:28.247
"2023079135",COTIZ < LIQ DE SUELDO,2023-09-26 21:25:04.314
"2023079012",FALTA COTIZ. SALUD,2023-09-26 21:23:39.066
"2023079009",FALTA COTIZ. SALUD,2023-09-26 21:23:23.641
"2023078911",COTIZ < LIQ DE SUELDO,2023-09-26 21:22:24.459
"2023078735",RENTA = TOPE,2023-09-26 21:21:32.279
"2023078735",FALTA COTIZ. SALUD,2023-09-26 21:21:32.279
"2023078709",COTIZ < LIQ DE SUELDO,2023-09-26 21:21:18.655
"2023078684",COTIZ < LIQ DE SUELDO,2023-09-26 21:21:10.603
"2023077672",COTIZ < LIQ DE SUELDO,2023-09-26 21:19:51.442
"2023077663",COTIZ < LIQ DE SUELDO,2023-09-26 21:19:45.951
"2023049167",FALTA COTIZ. SALUD,2023-09-26 21:18:35.237
"2023004196",FALTA COTIZ. SALUD,2023-09-26 21:18:34.179
"2023003513",FALTA COTIZ. SALUD,2023-09-26 21:18:23.545
"2023196066",FALTA COTIZ. SALUD,2023-09-26 20:49:45.869
"2023083933",FALTA COTIZ. SALUD,2023-09-26 20:48:58.307
"2023083867",FALTA COTIZ. SALUD,2023-09-26 20:48:57.232
"2023083825",COTIZ < LIQ DE SUELDO,2023-09-26 20:48:28.923
"2023083697",COTIZ < LIQ DE SUELDO,2023-09-26 20:47:39.483
"2023083689",COTIZ < LIQ DE SUELDO,2023-09-26 20:47:32.197
"2023083644",COTIZ < LIQ DE SUELDO,2023-09-26 20:46:40.219
"2023083635",COTIZ < LIQ DE SUELDO,2023-09-26 20:46:32.544
"2023083570",COTIZ < LIQ DE SUELDO,2023-09-26 20:45:16.361
"2023083556",COTIZ < LIQ DE SUELDO,2023-09-26 20:45:10.797
"2023083441",COTIZ < LIQ DE SUELDO,2023-09-26 20:44:38.223
"2023083379",COTIZ < LIQ DE SUELDO,2023-09-26 20:44:02.539
"2023083294",COTIZ < LIQ DE SUELDO,2023-09-26 20:43:30.318
"2023083281",COTIZ < LIQ DE SUELDO,2023-09-26 20:43:06.533
"2023083263",COTIZ < LIQ DE SUELDO,2023-09-26 20:42:33.693
"2023083255",COTIZ < LIQ DE SUELDO,2023-09-26 20:42:15.581
"2023083244",COTIZ < LIQ DE SUELDO,2023-09-26 20:41:57.081
"2023083243",COTIZ < LIQ DE SUELDO,2023-09-26 20:41:51.528
"2023083161",COTIZ < LIQ DE SUELDO,2023-09-26 20:40:30.591
"2023083150",COTIZ < LIQ DE SUELDO,2023-09-26 20:40:23.811
"2023083036",COTIZ < LIQ DE SUELDO,2023-09-26 20:39:20.532
"2023083032",COTIZ < LIQ DE SUELDO,2023-09-26 20:39:08.938
"2023082986",FALTA COTIZ. SALUD,2023-09-26 20:38:12.086
"2023082938",COTIZ < LIQ DE SUELDO,2023-09-26 20:37:38.099
"2023082921",COTIZ < LIQ DE SUELDO,2023-09-26 20:37:23.209
"2023082876",RENTA = TOPE,2023-09-26 20:36:45.644
"2023082875",FALTA COTIZ. SALUD,2023-09-26 20:36:38.312
"2023082811",COTIZ < LIQ DE SUELDO,2023-09-26 20:36:15.250
"2023082764",COTIZ < LIQ DE SUELDO,2023-09-26 20:35:49.655
"2023082708",COTIZ < LIQ DE SUELDO,2023-09-26 20:35:28.758
"2023082698",COTIZ < LIQ DE SUELDO,2023-09-26 20:35:19.335
"2023082696",NO HAY IMAGENES PARA DESCARGAR,2023-09-26 20:35:12.680
"2023082513",COTIZ < LIQ DE SUELDO,2023-09-26 20:34:20.755
"2023082494",COTIZ < LIQ DE SUELDO,2023-09-26 20:34:00.065
"2023082454",NO HAY IMAGENES PARA DESCARGAR,2023-09-26 20:33:23.861
"2023082429",COTIZ < LIQ DE SUELDO,2023-09-26 20:32:51.722
"2023082427",NO SE ENCUENTRA CODIGO AFP,2023-09-26 20:32:42.631
"2023082421",COTIZ < LIQ DE SUELDO,2023-09-26 20:32:30.566
"2023079956",COTIZ < LIQ DE SUELDO,2023-09-26 20:30:11.276
"2023079956",FALTA COTIZ. SALUD,2023-09-26 20:30:11.276
"2023079573",COTIZ < LIQ DE SUELDO,2023-09-26 20:28:18.097
"2023079349",COTIZ < LIQ DE SUELDO,2023-09-26 20:28:05.651
"2023079233",COTIZ < LIQ DE SUELDO,2023-09-26 20:26:34.654
"2023079174",COTIZ < LIQ DE SUELDO,2023-09-26 20:26:01.297
"2023078927",COTIZ < LIQ DE SUELDO,2023-09-26 20:25:11.719
"2023078481",FALTA COTIZ. SALUD,2023-09-26 20:23:56.728
"2023078333",COTIZ < LIQ DE SUELDO,2023-09-26 20:23:30.266
"2023078324",COTIZ < LIQ DE SUELDO,2023-09-26 20:23:22.016
"2023078215",FALTA COTIZ. SALUD,2023-09-26 20:22:52.955
"2023078085",COTIZ < LIQ DE SUELDO,2023-09-26 20:22:37.906
"2023078073",FALTA COTIZ. SALUD,2023-09-26 20:22:28.898
"2023077780",COTIZ < LIQ DE SUELDO,2023-09-26 20:21:56.834
"2023077669",COTIZ < LIQ DE SUELDO,2023-09-26 20:21:16.441
"2023075935",FALTA COTIZ. SALUD,2023-09-26 20:21:02.034
"2023075927",FALTA COTIZ. SALUD,2023-09-26 20:20:48.408
"2023069920",FALTA COTIZ. SALUD,2023-09-26 20:20:06.303
"2023069261",COTIZ < LIQ DE SUELDO,2023-09-26 20:19:01.993
"2023189293",FALTA COTIZ. SALUD,2023-09-26 19:23:48.124
"2023083565",COTIZ < LIQ DE SUELDO,2023-09-26 19:22:45.932
"2023082991",COTIZ < LIQ DE SUELDO,2023-09-26 19:22:06.495
"2023079930",COTIZ < LIQ DE SUELDO,2023-09-26 19:21:24.430
"2023079768",COTIZ < LIQ DE SUELDO,2023-09-26 19:20:57.924
"2023079638",COTIZ < LIQ DE SUELDO,2023-09-26 19:20:41.436
"2023078593",COTIZ < LIQ DE SUELDO,2023-09-26 19:19:53.120
"2023077894",COTIZ < LIQ DE SUELDO,2023-09-26 19:19:12.421
"2023077785",COTIZ < LIQ DE SUELDO,2023-09-26 19:18:58.134
"2023077690",COTIZ < LIQ DE SUELDO,2023-09-26 19:18:38.761
"2023173567",NO HAY IMAGENES PARA DESCARGAR,2023-09-26 17:33:54.114
"2023162169",FALTA COTIZ. SALUD,2023-09-26 17:33:53.078
"2023162162",FALTA COTIZ. SALUD,2023-09-26 17:33:43.485
"2023162159",FALTA COTIZ. SALUD,2023-09-26 17:33:37.063
"2023161030",FALTA COTIZ. SALUD,2023-09-26 17:33:27.783
"2023083953",NO HAY IMAGENES PARA DESCARGAR,2023-09-26 17:33:11.588
"2023083944",COTIZ < LIQ DE SUELDO,2023-09-26 17:33:10.419
"2023083802",COTIZ < LIQ DE SUELDO,2023-09-26 17:31:40.987
"2023083602",COTIZ < LIQ DE SUELDO,2023-09-26 17:29:51.387
"2023083567",COTIZ < LIQ DE SUELDO,2023-09-26 17:29:21.256
"2023083542",FALTA COTIZ. SALUD,2023-09-26 17:29:03.058
"2023083469",FALTA COTIZ. SALUD,2023-09-26 17:28:56.299
"2023083412",FALTA COTIZ. SALUD,2023-09-26 17:27:15.593
"2023083360",FECHA CONTRATO TRABAJO EQ FECHA AFILIACION ENTIDAD PREVISIONAL,2023-09-26 17:27:01.999
"2023083360",FALTA COTIZ. SALUD,2023-09-26 17:27:01.999
"2023083145",FALTA COTIZ. SALUD,2023-09-26 17:26:37.052
"2023082942",COTIZ < LIQ DE SUELDO,2023-09-26 17:26:14.777
"2023082793",NO HAY IMAGENES PARA DESCARGAR,2023-09-26 17:25:47.871
"2023079577",FALTA COTIZ. SALUD,2023-09-26 17:23:21.659
"2023077757",COTIZ < LIQ DE SUELDO,2023-09-26 17:20:53.665
"2023077745",FALTA COTIZ. SALUD,2023-09-26 17:20:47.486
"2023077631",COTIZ < LIQ DE SUELDO,2023-09-26 17:20:01.448
"2023069506",FALTA COTIZ. SALUD,2023-09-26 17:18:55.826
"2023003282",FALTA COTIZ. SALUD,2023-09-26 17:18:20.574
"2023083345",COTIZ < LIQ DE SUELDO,2023-09-26 15:18:44.635
"2023083328",COTIZ < LIQ DE SUELDO,2023-09-26 15:18:37.760
"2023078498",FALTA COTIZ. SALUD,2023-09-26 15:18:20.677
"2023078498",COTIZ < LIQ DE SUELDO,2023-09-26 15:18:20.677
"2023078361",COTIZ < LIQ DE SUELDO,2023-09-26 15:18:14.806
"2023077629",COTIZ < LIQ DE SUELDO,2023-09-26 15:18:05.142
"2023162167",FALTA COTIZ. SALUD,2023-09-26 13:19:49.698
"2023081128",COTIZ < LIQ DE SUELDO,2023-09-26 13:19:20.483
"2023078820",COTIZ < LIQ DE SUELDO,2023-09-26 13:19:02.677
"2023189291",FALTA COTIZ. SALUD,2023-09-26 04:27:53.177
"2023083210",COTIZ < LIQ DE SUELDO,2023-09-26 04:27:32.789
"2023083039",COTIZ < LIQ DE SUELDO,2023-09-26 04:27:07.030
"2023083019",RENTA = TOPE,2023-09-26 04:27:02.023
"2023082688",COTIZ < LIQ DE SUELDO,2023-09-26 04:26:54.441
"2023082685",FALTA COTIZ. SALUD,2023-09-26 04:26:46.448
"2023082685",FECHA CONTRATO TRABAJO EQ FECHA AFILIACION ENTIDAD PREVISIONAL,2023-09-26 04:26:46.448
"2023082552",RENTA = TOPE,2023-09-26 04:26:34.467
"2023082306",RENTA = TOPE,2023-09-26 04:25:59.548
"2023081695",COTIZ < LIQ DE SUELDO,2023-09-26 04:25:24.028
"2023081131",COTIZ < LIQ DE SUELDO,2023-09-26 04:24:36.710
"2023079894",COTIZ < LIQ DE SUELDO,2023-09-26 04:23:52.278
"2023079413",COTIZ < LIQ DE SUELDO,2023-09-26 04:23:08.801
"2023079204",COTIZ < LIQ DE SUELDO,2023-09-26 04:22:37.789
"2023079120",COTIZ < LIQ DE SUELDO,2023-09-26 04:22:19.161
"2023078344",COTIZ < LIQ DE SUELDO,2023-09-26 04:21:53.068
"2023078267",COTIZ < LIQ DE SUELDO,2023-09-26 04:21:39.610
"2023075958",COTIZ < LIQ DE SUELDO,2023-09-26 04:20:25.863
"2023075769",COTIZ < LIQ DE SUELDO,2023-09-26 04:20:10.881
"2023173569",FALTA COTIZ. SALUD,2023-09-25 21:27:31.475
"2023162160",FALTA COTIZ. SALUD,2023-09-25 21:27:25.257
"2023158115",FALTA COTIZ. SALUD,2023-09-25 21:27:17.301
"2023082424",RENTA = TOPE,2023-09-25 21:26:31.691
"2023081661",COTIZ < LIQ DE SUELDO,2023-09-25 21:25:29.886
"2023081248",COTIZ < LIQ DE SUELDO,2023-09-25 21:25:08.070
"2023078325",COTIZ < LIQ DE SUELDO,2023-09-25 21:22:26.205
"2023069483",FALTA COTIZ. SALUD,2023-09-25 21:19:05.722
"2023069435",FALTA COTIZ. SALUD,2023-09-25 21:18:52.084
"2023003535",NO HAY IMAGENES PARA DESCARGAR,2023-09-25 21:18:02.422
"2023082290",COTIZ < LIQ DE SUELDO,2023-09-25 20:28:41.048
"2023082042",COTIZ < LIQ DE SUELDO,2023-09-25 20:28:16.993
"2023081706",COTIZ < LIQ DE SUELDO,2023-09-25 20:27:47.392
"2023081557",COTIZ < LIQ DE SUELDO,2023-09-25 20:27:41.305
"2023081444",NO HAY IMAGENES PARA DESCARGAR,2023-09-25 20:27:29.522
"2023081361",COTIZ < LIQ DE SUELDO,2023-09-25 20:27:28.426
"2023078213",COTIZ < LIQ DE SUELDO,2023-09-25 20:25:31.271
"2023078041",COTIZ < LIQ DE SUELDO,2023-09-25 20:24:58.380
"2023077646",RENTA = TOPE,2023-09-25 20:23:03.813
"2023075706",COTIZ < LIQ DE SUELDO,2023-09-25 20:22:28.927
"2023069217",COTIZ < LIQ DE SUELDO,2023-09-25 20:19:06.091
"2023082296",COTIZ < LIQ DE SUELDO,2023-09-25 19:31:20.727
"2023082291",COTIZ < LIQ DE SUELDO,2023-09-25 19:31:13.312
"2023082191",FALTA COTIZ. SALUD,2023-09-25 19:30:38.852
"2023082178",NO HAY IMAGENES PARA DESCARGAR,2023-09-25 19:30:11.564
"2023082043",COTIZ < LIQ DE SUELDO,2023-09-25 19:29:35.292
"2023081854",COTIZ < LIQ DE SUELDO,2023-09-25 19:28:32.415
"2023081664",COTIZ < LIQ DE SUELDO,2023-09-25 19:28:04.843
"2023081653",COTIZ < LIQ DE SUELDO,2023-09-25 19:27:59.468
"2023081646",COTIZ < LIQ DE SUELDO,2023-09-25 19:27:38.566
"2023081638",FALTA COTIZ. SALUD,2023-09-25 19:27:24.694
"2023081477",COTIZ < LIQ DE SUELDO,2023-09-25 19:25:59.394
"2023081455",COTIZ < LIQ DE SUELDO,2023-09-25 19:25:49.327
"2023081395",COTIZ < LIQ DE SUELDO,2023-09-25 19:25:25.993
"2023081394",COTIZ < LIQ DE SUELDO,2023-09-25 19:25:15.917
"2023081353",COTIZ < LIQ DE SUELDO,2023-09-25 19:25:00.461
"2023081343",COTIZ < LIQ DE SUELDO,2023-09-25 19:24:54.791
"2023081203",RENTA = TOPE,2023-09-25 19:23:20.475
"2023081191",COTIZ < LIQ DE SUELDO,2023-09-25 19:22:57.793
"2023081175",COTIZ < LIQ DE SUELDO,2023-09-25 19:22:46.070
"2023081138",COTIZ < LIQ DE SUELDO,2023-09-25 19:22:26.583
"2023081078",COTIZ < LIQ DE SUELDO,2023-09-25 19:20:51.338
"2023078254",COTIZ < LIQ DE SUELDO,2023-09-25 19:20:27.145
"2023077928",COTIZ < LIQ DE SUELDO,2023-09-25 19:19:57.477
"2023075977",COTIZ < LIQ DE SUELDO,2023-09-25 19:19:43.993
"2023075212",COTIZ < LIQ DE SUELDO,2023-09-25 19:19:15.175
"2023069623",COTIZ < LIQ DE SUELDO,2023-09-25 19:18:51.365
"2023082313",COTIZ < LIQ DE SUELDO,2023-09-25 18:22:02.378
"2023082086",COTIZ < LIQ DE SUELDO,2023-09-25 18:21:37.304
"2023082078",NO HAY IMAGENES PARA DESCARGAR,2023-09-25 18:21:31.871
"2023081558",COTIZ < LIQ DE SUELDO,2023-09-25 18:20:57.897
"2023081532",COTIZ < LIQ DE SUELDO,2023-09-25 18:20:52.120
"2023081468",COTIZ < LIQ DE SUELDO,2023-09-25 18:20:34.991
"2023081197",COTIZ < LIQ DE SUELDO,2023-09-25 18:19:19.292
"2023081197",FALTA COTIZ. SALUD,2023-09-25 18:19:19.292
"2023194199",NO SE ENCUENTRAN MESES CON DIAS TRABAJADOS,2023-09-25 17:27:21.925
"2023194199",FALTA COTIZ. SALUD,2023-09-25 17:27:21.925
"2023082293",COTIZ < LIQ DE SUELDO,2023-09-25 17:26:51.345
"2023082071",COTIZ < LIQ DE SUELDO,2023-09-25 17:26:20.729
"2023082036",COTIZ < LIQ DE SUELDO,2023-09-25 17:25:48.949
"2023082010",COTIZ < LIQ DE SUELDO,2023-09-25 17:25:39.880
"2023082009",RENTA = TOPE,2023-09-25 17:25:33.768
"2023082004",COTIZ < LIQ DE SUELDO,2023-09-25 17:25:21.757
"2023082000",COTIZ < LIQ DE SUELDO,2023-09-25 17:25:15.744
"2023081897",COTIZ < LIQ DE SUELDO,2023-09-25 17:24:23.251
"2023081865",COTIZ < LIQ DE SUELDO,2023-09-25 17:23:57.804
"2023081740",COTIZ < LIQ DE SUELDO,2023-09-25 17:23:36.858
"2023081693",FALTA COTIZ. SALUD,2023-09-25 17:23:20.142
"2023081693",COTIZ < LIQ DE SUELDO,2023-09-25 17:23:20.142
"2023081674",FALTA COTIZ. SALUD,2023-09-25 17:23:04.804
"2023081511",COTIZ < LIQ DE SUELDO,2023-09-25 17:21:59.842
"2023081496",COTIZ < LIQ DE SUELDO,2023-09-25 17:21:52.935
"2023081492",FALTA COTIZ. SALUD,2023-09-25 17:21:46.992
"2023081480",COTIZ < LIQ DE SUELDO,2023-09-25 17:21:32.774
"2023081449",COTIZ < LIQ DE SUELDO,2023-09-25 17:21:26.635
"2023081323",NO HAY IMAGENES PARA DESCARGAR,2023-09-25 17:21:08.209
"2023081320",COTIZ < LIQ DE SUELDO,2023-09-25 17:21:07.214
"2023081308",COTIZ < LIQ DE SUELDO,2023-09-25 17:20:56.232
"2023081245",COTIZ < LIQ DE SUELDO,2023-09-25 17:20:47.120
"2023081112",COTIZ < LIQ DE SUELDO,2023-09-25 17:20:02.861
"2023078467",COTIZ < LIQ DE SUELDO,2023-09-25 17:19:34.110
"2023077717",COTIZ < LIQ DE SUELDO,2023-09-25 17:19:16.044
"2023077677",COTIZ < LIQ DE SUELDO,2023-09-25 17:18:50.609
"2023082273",COTIZ < LIQ DE SUELDO,2023-09-25 16:19:36.045
"2023081669",COTIZ < LIQ DE SUELDO,2023-09-25 16:19:09.816
"2023077850",FALTA COTIZ. SALUD,2023-09-25 16:18:45.775
"2023075475",COTIZ < LIQ DE SUELDO,2023-09-25 16:18:15.391
"2023077746",FALTA COTIZ. SALUD,2023-09-25 15:20:10.045
"2023077746",COTIZ < LIQ DE SUELDO,2023-09-25 15:20:10.045
"2023077722",COTIZ < LIQ DE SUELDO,2023-09-25 15:20:02.902
"2023075962",COTIZ < LIQ DE SUELDO,2023-09-25 15:19:24.950
"2023189289",FALTA COTIZ. SALUD,2023-09-25 14:22:06.990
"2023159202",FALTA COTIZ. SALUD,2023-09-25 14:21:54.297
"2023159202",RENTA = TOPE,2023-09-25 14:21:54.297
"2023079729",RENTA = TOPE,2023-09-25 14:21:46.429
"2023079377",COTIZ < LIQ DE SUELDO,2023-09-25 14:21:27.979
"2023078788",COTIZ < LIQ DE SUELDO,2023-09-25 14:21:02.973
"2023078497",COTIZ < LIQ DE SUELDO,2023-09-25 14:20:23.842
"2023069629",COTIZ < LIQ DE SUELDO,2023-09-25 14:19:02.704
"2023069237",COTIZ < LIQ DE SUELDO,2023-09-25 14:18:54.814
"2023004195",FALTA COTIZ. SALUD,2023-09-25 14:17:52.485
"2023078591",COTIZ < LIQ DE SUELDO,2023-09-25 13:17:27.074
"2023081224",RENTA = TOPE,2023-09-25 04:25:26.733
"2023079727",COTIZ < LIQ DE SUELDO,2023-09-25 04:25:10.206
"2023079639",COTIZ < LIQ DE SUELDO,2023-09-25 04:24:34.003
"2023079218",COTIZ < LIQ DE SUELDO,2023-09-25 04:24:12.514
"2023079218",FALTA COTIZ. SALUD,2023-09-25 04:24:12.514
"2023079110",COTIZ < LIQ DE SUELDO,2023-09-25 04:24:00.178
"2023079107",COTIZ < LIQ DE SUELDO,2023-09-25 04:23:47.313
"2023079096",COTIZ < LIQ DE SUELDO,2023-09-25 04:23:21.099
"2023078974",COTIZ < LIQ DE SUELDO,2023-09-25 04:22:55.234
"2023078792",FALTA COTIZ. SALUD,2023-09-25 04:22:45.112
"2023078266",COTIZ < LIQ DE SUELDO,2023-09-25 04:22:25.960
"2023078077",RENTA = TOPE,2023-09-25 04:22:16.157
"2023077777",RENTA = TOPE,2023-09-25 04:22:10.237
"2023077703",COTIZ < LIQ DE SUELDO,2023-09-25 04:22:04.539
"2023077449",RENTA = TOPE,2023-09-25 04:21:47.030
"2023077275",COTIZ < LIQ DE SUELDO,2023-09-25 04:21:36.217
"2023075541",COTIZ < LIQ DE SUELDO,2023-09-25 04:20:02.414
"2023069022",COTIZ < LIQ DE SUELDO,2023-09-25 04:18:31.955
"2023081376",COTIZ < LIQ DE SUELDO,2023-09-25 00:36:47.522
"2023081229",COTIZ < LIQ DE SUELDO,2023-09-25 00:36:38.791
"2023079954",COTIZ < LIQ DE SUELDO,2023-09-25 00:35:55.876
"2023079947",COTIZ < LIQ DE SUELDO,2023-09-25 00:35:32.471
"2023079911",COTIZ < LIQ DE SUELDO,2023-09-25 00:35:12.858
"2023079903",RENTA = TOPE,2023-09-25 00:34:59.146
"2023079825",COTIZ < LIQ DE SUELDO,2023-09-25 00:34:37.614
"2023079719",COTIZ < LIQ DE SUELDO,2023-09-25 00:33:50.380
"2023079568",COTIZ < LIQ DE SUELDO,2023-09-25 00:33:20.984
"2023079555",FALTA COTIZ. SALUD,2023-09-25 00:33:08.797
"2023079554",COTIZ < LIQ DE SUELDO,2023-09-25 00:32:51.918
"2023079551",COTIZ < LIQ DE SUELDO,2023-09-25 00:32:46.080
"2023079542",COTIZ < LIQ DE SUELDO,2023-09-25 00:32:35.142
"2023079397",COTIZ < LIQ DE SUELDO,2023-09-25 00:31:51.972
"2023079393",COTIZ < LIQ DE SUELDO,2023-09-25 00:31:46.513
"2023079243",COTIZ < LIQ DE SUELDO,2023-09-25 00:31:19.415
"2023079105",COTIZ < LIQ DE SUELDO,2023-09-25 00:30:05.037
"2023079074",COTIZ < LIQ DE SUELDO,2023-09-25 00:29:39.519
"2023078971",COTIZ < LIQ DE SUELDO,2023-09-25 00:29:10.668
"2023078970",COTIZ < LIQ DE SUELDO,2023-09-25 00:29:04.368
"2023078955",RENTA = TOPE,2023-09-25 00:28:53.397
"2023078930",COTIZ < LIQ DE SUELDO,2023-09-25 00:28:47.260
"2023078929",COTIZ < LIQ DE SUELDO,2023-09-25 00:28:27.877
"2023078914",COTIZ < LIQ DE SUELDO,2023-09-25 00:28:21.209
"2023078832",COTIZ < LIQ DE SUELDO,2023-09-25 00:28:09.892
"2023078718",COTIZ < LIQ DE SUELDO,2023-09-25 00:27:35.511
"2023078105",FALTA COTIZ. SALUD,2023-09-25 00:27:23.275
"2023077879",COTIZ < LIQ DE SUELDO,2023-09-25 00:27:13.498
"2023077269",COTIZ < LIQ DE SUELDO,2023-09-25 00:25:58.172
"2023075726",FALTA COTIZ. SALUD,2023-09-25 00:24:05.905
"2023075530",COTIZ < LIQ DE SUELDO,2023-09-25 00:22:45.788
"2023075393",COTIZ < LIQ DE SUELDO,2023-09-25 00:22:15.457
"2023075180",COTIZ < LIQ DE SUELDO,2023-09-25 00:21:55.042
"2023075030",RENTA = TOPE,2023-09-25 00:21:07.489
"2023069652",COTIZ < LIQ DE SUELDO,2023-09-25 00:20:06.875
"2023069196",COTIZ < LIQ DE SUELDO,2023-09-25 00:18:16.191
"2023069038",COTIZ < LIQ DE SUELDO,2023-09-25 00:17:56.634
"2023003449",FALTA COTIZ. SALUD,2023-09-25 00:17:04.508
"2023075723",COTIZ < LIQ DE SUELDO,2023-09-22 21:17:57.271
"2023069002",RENTA = TOPE,2023-09-22 21:16:29.314
"2023111482",FALTA COTIZ. SALUD,2023-09-22 20:35:12.819
"2023081103",COTIZ < LIQ DE SUELDO,2023-09-22 20:35:11.783
"2023081010",COTIZ < LIQ DE SUELDO,2023-09-22 20:34:58.302
"2023079633",RENTA = TOPE,2023-09-22 20:33:50.851
"2023079013",FALTA COTIZ. SALUD,2023-09-22 20:31:48.668
"2023078987",COTIZ < LIQ DE SUELDO,2023-09-22 20:31:35.063
"2023078774",COTIZ < LIQ DE SUELDO,2023-09-22 20:30:43.179
"2023078673",COTIZ < LIQ DE SUELDO,2023-09-22 20:30:20.909
"2023078046",COTIZ < LIQ DE SUELDO,2023-09-22 20:29:37.561
"2023078046",FALTA COTIZ. SALUD,2023-09-22 20:29:37.561
"2023077927",COTIZ < LIQ DE SUELDO,2023-09-22 20:29:21.340
"2023077364",COTIZ < LIQ DE SUELDO,2023-09-22 20:28:25.088
"2023075872",COTIZ < LIQ DE SUELDO,2023-09-22 20:25:51.510
"2023075701",COTIZ < LIQ DE SUELDO,2023-09-22 20:25:14.782
"2023075263",COTIZ < LIQ DE SUELDO,2023-09-22 20:23:06.272
"2023075175",FALTA COTIZ. SALUD,2023-09-22 20:22:39.095
"2023075035",FALTA COTIZ. SALUD,2023-09-22 20:22:04.978
"2023069702",COTIZ < LIQ DE SUELDO,2023-09-22 20:19:45.838
"2023069100",COTIZ < LIQ DE SUELDO,2023-09-22 20:17:23.047
"2023069063",COTIZ < LIQ DE SUELDO,2023-09-22 20:17:12.899
"2023079932",NO HAY IMAGENES PARA DESCARGAR,2023-09-22 19:18:52.695
"2023079073",FALTA COTIZ. SALUD,2023-09-22 19:17:59.766
"2023078966",COTIZ < LIQ DE SUELDO,2023-09-22 19:17:40.188
"2023079592",COTIZ < LIQ DE SUELDO,2023-09-22 17:23:20.497
"2023079566",COTIZ < LIQ DE SUELDO,2023-09-22 17:23:12.149
"2023079557",COTIZ < LIQ DE SUELDO,2023-09-22 17:23:06.457
"2023079453",COTIZ < LIQ DE SUELDO,2023-09-22 17:22:47.144
"2023079441",COTIZ < LIQ DE SUELDO,2023-09-22 17:22:40.778
"2023079415",COTIZ < LIQ DE SUELDO,2023-09-22 17:22:30.221
"2023079119",COTIZ < LIQ DE SUELDO,2023-09-22 17:20:35.820
"2023078985",COTIZ < LIQ DE SUELDO,2023-09-22 17:19:59.718
"2023078907",NO HAY IMAGENES PARA DESCARGAR,2023-09-22 17:19:39.560
"2023078775",RENTA = TOPE,2023-09-22 17:18:58.925
"2023079643",RENTA = TOPE,2023-09-22 16:25:47.725
"2023079565",COTIZ < LIQ DE SUELDO,2023-09-22 16:25:23.299
"2023079522",COTIZ < LIQ DE SUELDO,2023-09-22 16:24:48.543
"2023078667",COTIZ < LIQ DE SUELDO,2023-09-22 16:22:26.480
"2023075220",COTIZ < LIQ DE SUELDO,2023-09-22 16:20:15.259
"2023069013",COTIZ < LIQ DE SUELDO,2023-09-22 16:18:47.103
"2023069013",FALTA COTIZ. SALUD,2023-09-22 16:18:47.103
"2023107025",FALTA COTIZ. SALUD,2023-09-22 15:27:54.839
"2023079593",COTIZ < LIQ DE SUELDO,2023-09-22 15:27:41.995
"2023079070",COTIZ < LIQ DE SUELDO,2023-09-22 15:27:10.072
