"folio_recepcion","descripcion","fecha_publicacion"
"2023266017",RENTA = TOPE,2023-11-13 04:19:30.059
"2023260999",NO IMAGENES CON API,2023-11-13 04:19:15.752
"2023260906",NO IMAGENES CON API,2023-11-13 04:19:14.751
"2023260864",NO IMAGENES CON API,2023-11-13 04:19:13.703
"2023260759",NO IMAGENES CON API,2023-11-13 04:18:53.810
"2023260710",NO IMAGENES CON API,2023-11-13 04:18:52.790
"2023260679",NO PROCESADO MEDIPASS,2023-11-13 04:18:51.861
"2023260638",NO IMAGENES CON API,2023-11-13 04:18:50.836
"2023260633",NO IMAGENES CON API,2023-11-13 04:18:49.872
"2023260489",NO PROCESADO MEDIPASS,2023-11-13 04:18:32.150
"2023260436",NO IMAGENES CON API,2023-11-13 04:18:31.176
"2023260434",NO IMAGENES CON API,2023-11-13 04:18:30.156
"2023260373",NO IMAGENES CON API,2023-11-13 04:18:23.228
"2023260360",NO IMAGENES CON API,2023-11-13 04:18:22.247
"2023260335",NO IMAGENES CON API,2023-11-13 04:18:21.267
"2023260302",NO IMAGENES CON API,2023-11-13 04:18:20.276
"2023260285",NO PROCESADO MEDIPASS,2023-11-13 04:18:19.201
"2023260225",NO IMAGENES CON API,2023-11-13 04:18:18.126
"2023260103",NO IMAGENES CON API,2023-11-13 04:18:17.173
"2023260024",NO IMAGENES CON API,2023-11-13 04:18:06.578
"2023173847",NO IMAGENES CON API,2023-11-13 04:17:48.187
"2023173828",FALTA COTIZ. SALUD,2023-11-13 04:17:47.213
"2023173825",FALTA COTIZ. SALUD,2023-11-13 04:17:40.949
"2023269954",NO PROCESADO MEDIPASS,2023-11-13 03:16:53.037
"2023260949",NO PROCESADO MEDIPASS,2023-11-13 03:16:51.918
"2023276286",NO PROCESADO MEDIPASS,2023-11-13 00:16:53.559
"2023269899",NO PROCESADO MEDIPASS,2023-11-13 00:16:52.493
"2023260965",NO PROCESADO MEDIPASS,2023-11-13 00:16:51.526
"2023260936",NO PROCESADO MEDIPASS,2023-11-13 00:16:50.281
"2023260702",NO PROCESADO MEDIPASS,2023-11-13 00:16:49.280
"2023260517",NO PROCESADO MEDIPASS,2023-11-13 00:16:48.238
"2023260513",NO PROCESADO MEDIPASS,2023-11-13 00:16:47.277
"2023260474",NO PROCESADO MEDIPASS,2023-11-13 00:16:46.277
"2023260290",NO PROCESADO MEDIPASS,2023-11-13 00:16:45.250
"2023274257",NO PROCESADO MEDIPASS,2023-11-11 00:18:46.402
"2023274117",NO PROCESADO MEDIPASS,2023-11-11 00:18:45.403
"2023260940",NO PROCESADO MEDIPASS,2023-11-11 00:18:44.269
"2023260492",NO PROCESADO MEDIPASS,2023-11-11 00:18:43.269
"2023277440",NO PROCESADO MEDIPASS,2023-11-10 21:20:13.403
"2023274198",FALTA COTIZ. SALUD,2023-11-10 21:20:12.294
"2023274198",COTIZ < LIQ DE SUELDO,2023-11-10 21:20:12.294
"2023274182",COTIZ < LIQ DE SUELDO,2023-11-10 21:20:04.128
"2023269986",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 21:19:41.097
"2023269965",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 21:19:40.084
"2023269513",FALTA COTIZ. SALUD,2023-11-10 21:19:19.129
"2023269513",COTIZ < LIQ DE SUELDO,2023-11-10 21:19:19.129
"2023277369",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 20:31:31.562
"2023277363",FECHA CONTRATO TRABAJO EQ FECHA AFILIACION ENTIDAD PREVISIONAL,2023-11-10 20:31:30.598
"2023277345",COTIZ < LIQ DE SUELDO,2023-11-10 20:31:18.062
"2023277345",FALTA COTIZ. SALUD,2023-11-10 20:31:18.062
"2023277235",COTIZ < LIQ DE SUELDO,2023-11-10 20:30:47.692
"2023277235",FALTA COTIZ. SALUD,2023-11-10 20:30:47.692
"2023276868",COTIZ < LIQ DE SUELDO,2023-11-10 20:30:12.562
"2023276868",FALTA COTIZ. SALUD,2023-11-10 20:30:12.562
"2023276824",COTIZ < LIQ DE SUELDO,2023-11-10 20:29:55.807
"2023276665",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 20:28:41.939
"2023276663",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 20:28:40.902
"2023276633",FALTA COTIZ. SALUD,2023-11-10 20:28:23.826
"2023276595",COTIZ < LIQ DE SUELDO,2023-11-10 20:28:03.272
"2023276590",COTIZ < LIQ DE SUELDO,2023-11-10 20:27:48.091
"2023276476",FALTA COTIZ. SALUD,2023-11-10 20:27:18.812
"2023276119",FALTA COTIZ. SALUD,2023-11-10 20:26:25.086
"2023276119",COTIZ < LIQ DE SUELDO,2023-11-10 20:26:25.086
"2023276043",FALTA COTIZ. SALUD,2023-11-10 20:25:51.812
"2023275996",COTIZ < LIQ DE SUELDO,2023-11-10 20:25:38.032
"2023275996",FALTA COTIZ. SALUD,2023-11-10 20:25:38.032
"2023275959",COTIZ < LIQ DE SUELDO,2023-11-10 20:25:14.055
"2023275958",COTIZ < LIQ DE SUELDO,2023-11-10 20:25:05.506
"2023275958",FALTA COTIZ. SALUD,2023-11-10 20:25:05.506
"2023274203",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 20:24:38.654
"2023273927",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 20:24:37.487
"2023269556",FALTA COTIZ. SALUD,2023-11-10 20:23:13.208
"2023269459",FECHA CONTRATO TRABAJO EQ FECHA AFILIACION ENTIDAD PREVISIONAL,2023-11-10 20:23:07.070
"2023269459",FALTA COTIZ. SALUD,2023-11-10 20:23:07.070
"2023269459",COTIZ < LIQ DE SUELDO,2023-11-10 20:23:07.070
"2023269413",FALTA COTIZ. SALUD,2023-11-10 20:22:58.402
"2023269243",COTIZ < LIQ DE SUELDO,2023-11-10 20:22:39.859
"2023269243",FALTA COTIZ. SALUD,2023-11-10 20:22:39.859
"2023269048",COTIZ < LIQ DE SUELDO,2023-11-10 20:21:59.292
"2023266887",FALTA COTIZ. SALUD,2023-11-10 20:21:41.349
"2023266177",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 20:19:53.137
"2023260708",NO PROCESADO MEDIPASS,2023-11-10 20:19:35.826
"2023260678",NO PROCESADO MEDIPASS,2023-11-10 20:19:34.822
"2023260324",RENTA = TOPE,2023-11-10 20:18:43.920
"2023260245",NO PROCESADO MEDIPASS,2023-11-10 20:18:37.000
"2023173841",FALTA COTIZ. SALUD,2023-11-10 20:17:47.730
"2023277214",COTIZ < LIQ DE SUELDO,2023-11-10 19:25:40.087
"2023277182",FALTA COTIZ. SALUD,2023-11-10 19:25:24.176
"2023277177",FALTA COTIZ. SALUD,2023-11-10 19:25:17.861
"2023277177",COTIZ < LIQ DE SUELDO,2023-11-10 19:25:17.861
"2023277150",FALTA COTIZ. SALUD,2023-11-10 19:25:01.134
"2023277150",COTIZ < LIQ DE SUELDO,2023-11-10 19:25:01.134
"2023277053",COTIZ < LIQ DE SUELDO,2023-11-10 19:24:39.745
"2023277028",RENTA = TOPE,2023-11-10 19:24:27.275
"2023277023",FALTA COTIZ. SALUD,2023-11-10 19:24:18.864
"2023277023",COTIZ < LIQ DE SUELDO,2023-11-10 19:24:18.864
"2023276865",COTIZ < LIQ DE SUELDO,2023-11-10 19:23:37.108
"2023276652",FALTA COTIZ. SALUD,2023-11-10 19:22:35.292
"2023276551",COTIZ < LIQ DE SUELDO,2023-11-10 19:21:18.360
"2023276145",COTIZ < LIQ DE SUELDO,2023-11-10 19:20:51.401
"2023276068",COTIZ < LIQ DE SUELDO,2023-11-10 19:20:35.638
"2023276068",FALTA COTIZ. SALUD,2023-11-10 19:20:35.638
"2023276018",FALTA COTIZ. SALUD,2023-11-10 19:20:06.599
"2023274364",NO PROCESADO MEDIPASS,2023-11-10 19:19:41.360
"2023269923",NO PROCESADO MEDIPASS,2023-11-10 19:19:40.320
"2023269473",FALTA COTIZ. SALUD,2023-11-10 19:19:31.607
"2023269473",COTIZ < LIQ DE SUELDO,2023-11-10 19:19:31.607
"2023266024",RENTA = TOPE,2023-11-10 19:19:10.957
"2023004224",FALTA COTIZ. SALUD,2023-11-10 19:18:18.426
"2023277475",COTIZ < LIQ DE SUELDO,2023-11-10 18:28:09.661
"2023277475",FALTA COTIZ. SALUD,2023-11-10 18:28:09.661
"2023277474",RENTA = TOPE,2023-11-10 18:28:04.711
"2023277011",COTIZ < LIQ DE SUELDO,2023-11-10 18:26:45.555
"2023276870",COTIZ < LIQ DE SUELDO,2023-11-10 18:26:16.159
"2023276759",FALTA COTIZ. SALUD,2023-11-10 18:25:37.533
"2023276385",RENTA = TOPE,2023-11-10 18:24:11.875
"2023274971",FALTA COTIZ. SALUD,2023-11-10 18:23:19.389
"2023274971",COTIZ < LIQ DE SUELDO,2023-11-10 18:23:19.389
"2023266748",FALTA COTIZ. SALUD,2023-11-10 18:21:07.251
"2023266706",COTIZ < LIQ DE SUELDO,2023-11-10 18:20:45.510
"2023266512",COTIZ < LIQ DE SUELDO,2023-11-10 18:20:13.459
"2023266512",FALTA COTIZ. SALUD,2023-11-10 18:20:13.459
"2023266351",COTIZ < LIQ DE SUELDO,2023-11-10 18:19:35.085
"2023277384",FALTA COTIZ. SALUD,2023-11-10 17:25:06.237
"2023277379",COTIZ < LIQ DE SUELDO,2023-11-10 17:24:58.858
"2023277263",COTIZ < LIQ DE SUELDO,2023-11-10 17:24:47.657
"2023277215",FALTA COTIZ. SALUD,2023-11-10 17:24:27.434
"2023277215",COTIZ < LIQ DE SUELDO,2023-11-10 17:24:27.434
"2023277201",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 17:24:05.464
"2023277166",COTIZ < LIQ DE SUELDO,2023-11-10 17:23:54.753
"2023277024",COTIZ < LIQ DE SUELDO,2023-11-10 17:23:07.547
"2023277024",FALTA COTIZ. SALUD,2023-11-10 17:23:07.547
"2023276903",NO PROCESADO MEDIPASS,2023-11-10 17:22:40.809
"2023276885",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 17:22:39.783
"2023276766",FALTA COTIZ. SALUD,2023-11-10 17:22:08.948
"2023276547",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 17:21:00.418
"2023276541",FALTA COTIZ. SALUD,2023-11-10 17:20:33.063
"2023276444",FALTA COTIZ. SALUD,2023-11-10 17:20:20.755
"2023276234",NO PROCESADO MEDIPASS,2023-11-10 17:20:01.072
"2023276224",NO PROCESADO MEDIPASS,2023-11-10 17:20:00.076
"2023275796",NO PROCESADO MEDIPASS,2023-11-10 17:19:38.086
"2023274631",NO PROCESADO MEDIPASS,2023-11-10 17:19:37.069
"2023274356",NO PROCESADO MEDIPASS,2023-11-10 17:19:36.052
"2023269901",NO PROCESADO MEDIPASS,2023-11-10 17:19:35.018
"2023266400",FALTA COTIZ. SALUD,2023-11-10 17:19:27.494
"2023260973",NO PROCESADO MEDIPASS,2023-11-10 17:19:19.740
"2023260720",NO PROCESADO MEDIPASS,2023-11-10 17:19:03.545
"2023260717",NO PROCESADO MEDIPASS,2023-11-10 17:19:02.570
"2023260498",NO PROCESADO MEDIPASS,2023-11-10 17:19:01.420
"2023260481",NO PROCESADO MEDIPASS,2023-11-10 17:19:00.414
"2023260480",NO PROCESADO MEDIPASS,2023-11-10 17:18:59.389
"2023260299",NO PROCESADO MEDIPASS,2023-11-10 17:18:58.415
"2023260296",NO PROCESADO MEDIPASS,2023-11-10 17:18:57.365
"2023260277",NO PROCESADO MEDIPASS,2023-11-10 17:18:56.335
"2023260238",NO PROCESADO MEDIPASS,2023-11-10 17:18:55.199
"2023277317",NO PROCESADO MEDIPASS,2023-11-10 16:24:45.712
"2023277226",COTIZ < LIQ DE SUELDO,2023-11-10 16:24:28.725
"2023277223",COTIZ < LIQ DE SUELDO,2023-11-10 16:24:22.718
"2023276998",COTIZ < LIQ DE SUELDO,2023-11-10 16:23:42.624
"2023276998",FALTA COTIZ. SALUD,2023-11-10 16:23:42.624
"2023276837",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 16:22:51.358
"2023276594",COTIZ < LIQ DE SUELDO,2023-11-10 16:21:58.734
"2023276283",NO PROCESADO MEDIPASS,2023-11-10 16:21:32.945
"2023274148",NO PROCESADO MEDIPASS,2023-11-10 16:21:11.044
"2023274145",NO PROCESADO MEDIPASS,2023-11-10 16:21:09.929
"2023274120",NO PROCESADO MEDIPASS,2023-11-10 16:21:08.919
"2023269946",NO PROCESADO MEDIPASS,2023-11-10 16:21:07.880
"2023269933",NO PROCESADO MEDIPASS,2023-11-10 16:21:06.914
"2023269891",NO PROCESADO MEDIPASS,2023-11-10 16:21:05.896
"2023269492",NO PROCESADO MEDIPASS,2023-11-10 16:20:49.309
"2023269431",FALTA COTIZ. SALUD,2023-11-10 16:20:38.921
"2023269431",COTIZ < LIQ DE SUELDO,2023-11-10 16:20:38.921
"2023269255",COTIZ < LIQ DE SUELDO,2023-11-10 16:20:07.077
"2023269117",NO PROCESADO MEDIPASS,2023-11-10 16:19:50.105
"2023266525",FALTA COTIZ. SALUD,2023-11-10 16:19:01.496
"2023266316",NO PROCESADO MEDIPASS,2023-11-10 16:18:45.790
"2023260954",NO PROCESADO MEDIPASS,2023-11-10 16:18:30.092
"2023260951",NO PROCESADO MEDIPASS,2023-11-10 16:18:29.128
"2023260493",NO PROCESADO MEDIPASS,2023-11-10 16:18:28.115
"2023260487",NO PROCESADO MEDIPASS,2023-11-10 16:18:27.149
"2023260287",NO PROCESADO MEDIPASS,2023-11-10 16:18:26.107
"2023260239",NO PROCESADO MEDIPASS,2023-11-10 16:18:25.114
"2023194229",FALTA COTIZ. SALUD,2023-11-10 16:18:10.872
"2023189317",FALTA COTIZ. SALUD,2023-11-10 16:17:59.142
"2023187190",FALTA COTIZ. SALUD,2023-11-10 16:17:50.938
"2023173826",FALTA COTIZ. SALUD,2023-11-10 16:17:42.095
"2023173821",FALTA COTIZ. SALUD,2023-11-10 16:17:35.001
"2023049215",FALTA COTIZ. SALUD,2023-11-10 16:17:00.204
"2023277355",COTIZ < LIQ DE SUELDO,2023-11-10 15:22:29.773
"2023277355",FALTA COTIZ. SALUD,2023-11-10 15:22:29.773
"2023276165",NO PROCESADO MEDIPASS,2023-11-10 15:22:14.925
"2023274351",NO PROCESADO MEDIPASS,2023-11-10 15:22:13.841
"2023274292",NO PROCESADO MEDIPASS,2023-11-10 15:22:12.796
"2023274267",NO PROCESADO MEDIPASS,2023-11-10 15:22:11.795
"2023269926",NO PROCESADO MEDIPASS,2023-11-10 15:22:10.814
"2023269380",COTIZ < LIQ DE SUELDO,2023-11-10 15:21:39.747
"2023269380",FALTA COTIZ. SALUD,2023-11-10 15:21:39.747
"2023269251",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 15:20:54.382
"2023269242",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 15:20:53.359
"2023269166",COTIZ < LIQ DE SUELDO,2023-11-10 15:20:52.313
"2023266558",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 15:20:24.680
"2023266546",COTIZ < LIQ DE SUELDO,2023-11-10 15:20:23.538
"2023266546",FALTA COTIZ. SALUD,2023-11-10 15:20:23.538
"2023266174",FALTA COTIZ. SALUD,2023-11-10 15:19:43.197
"2023266148",NO PROCESADO MEDIPASS,2023-11-10 15:19:35.685
"2023263958",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 15:19:13.039
"2023263944",COTIZ < LIQ DE SUELDO,2023-11-10 15:19:11.868
"2023260241",NO PROCESADO MEDIPASS,2023-11-10 15:19:03.501
"2023274253",NO PROCESADO MEDIPASS,2023-11-10 14:18:56.122
"2023274108",NO PROCESADO MEDIPASS,2023-11-10 14:18:55.065
"2023269483",NO PROCESADO MEDIPASS,2023-11-10 14:18:54.079
"2023269219",COTIZ < LIQ DE SUELDO,2023-11-10 14:18:52.937
"2023260974",NO PROCESADO MEDIPASS,2023-11-10 14:18:03.666
"2023260485",NO PROCESADO MEDIPASS,2023-11-10 14:18:02.595
"2023259521",FALTA COTIZ. SALUD,2023-11-10 14:18:01.388
"2023259521",COTIZ < LIQ DE SUELDO,2023-11-10 14:18:01.388
"2023269948",NO PROCESADO MEDIPASS,2023-11-10 13:19:21.788
"2023269429",COTIZ < LIQ DE SUELDO,2023-11-10 13:19:20.718
"2023269429",FALTA COTIZ. SALUD,2023-11-10 13:19:20.718
"2023269368",COTIZ < LIQ DE SUELDO,2023-11-10 13:19:16.271
"2023269132",NO PROCESADO MEDIPASS,2023-11-10 13:19:04.894
"2023269126",NO PROCESADO MEDIPASS,2023-11-10 13:19:03.885
"2023266634",NO PROCESADO MEDIPASS,2023-11-10 13:18:21.935
"2023266611",NO PROCESADO MEDIPASS,2023-11-10 13:18:20.974
"2023266609",NO PROCESADO MEDIPASS,2023-11-10 13:18:19.963
"2023266325",NO PROCESADO MEDIPASS,2023-11-10 13:18:04.412
"2023266234",FALTA COTIZ. SALUD,2023-11-10 13:18:03.292
"2023260960",NO PROCESADO MEDIPASS,2023-11-10 13:17:34.756
"2023003541",NO PROCESADO MEDIPASS,2023-11-10 13:16:41.642
"2023277504",NO PROCESADO MEDIPASS,2023-11-10 12:19:29.814
"2023277495",NO PROCESADO MEDIPASS,2023-11-10 12:19:28.845
"2023277442",NO PROCESADO MEDIPASS,2023-11-10 12:19:27.732
"2023277441",NO PROCESADO MEDIPASS,2023-11-10 12:19:26.724
"2023277439",NO PROCESADO MEDIPASS,2023-11-10 12:19:25.676
"2023277437",NO PROCESADO MEDIPASS,2023-11-10 12:19:24.660
"2023277436",NO PROCESADO MEDIPASS,2023-11-10 12:19:23.641
"2023277427",NO PROCESADO MEDIPASS,2023-11-10 12:19:22.625
"2023277425",NO PROCESADO MEDIPASS,2023-11-10 12:19:21.519
"2023277420",NO PROCESADO MEDIPASS,2023-11-10 12:19:20.344
"2023277417",NO PROCESADO MEDIPASS,2023-11-10 12:19:19.280
"2023277416",NO PROCESADO MEDIPASS,2023-11-10 12:19:18.241
"2023277328",NO PROCESADO MEDIPASS,2023-11-10 12:19:17.254
"2023277327",NO PROCESADO MEDIPASS,2023-11-10 12:19:16.249
"2023277319",NO PROCESADO MEDIPASS,2023-11-10 12:19:15.104
"2023277318",NO PROCESADO MEDIPASS,2023-11-10 12:19:14.146
"2023277307",NO PROCESADO MEDIPASS,2023-11-10 12:19:13.096
"2023277305",NO PROCESADO MEDIPASS,2023-11-10 12:19:12.117
"2023277293",NO PROCESADO MEDIPASS,2023-11-10 12:19:11.150
"2023277112",NO PROCESADO MEDIPASS,2023-11-10 12:19:10.222
"2023277110",NO PROCESADO MEDIPASS,2023-11-10 12:19:09.271
"2023277107",NO PROCESADO MEDIPASS,2023-11-10 12:19:08.237
"2023277102",NO PROCESADO MEDIPASS,2023-11-10 12:19:07.186
"2023277096",NO PROCESADO MEDIPASS,2023-11-10 12:19:06.142
"2023277095",NO PROCESADO MEDIPASS,2023-11-10 12:19:05.104
"2023277093",NO PROCESADO MEDIPASS,2023-11-10 12:19:04.143
"2023277088",NO PROCESADO MEDIPASS,2023-11-10 12:19:03.091
"2023277086",NO PROCESADO MEDIPASS,2023-11-10 12:19:02.101
"2023277080",NO PROCESADO MEDIPASS,2023-11-10 12:19:01.123
"2023276909",NO PROCESADO MEDIPASS,2023-11-10 12:19:00.120
"2023276904",NO PROCESADO MEDIPASS,2023-11-10 12:18:59.072
"2023276737",NO PROCESADO MEDIPASS,2023-11-10 12:18:58.122
"2023276730",NO PROCESADO MEDIPASS,2023-11-10 12:18:57.040
"2023276725",NO PROCESADO MEDIPASS,2023-11-10 12:18:56.055
"2023276717",NO PROCESADO MEDIPASS,2023-11-10 12:18:55.072
"2023276703",NO PROCESADO MEDIPASS,2023-11-10 12:18:54.070
"2023276701",NO PROCESADO MEDIPASS,2023-11-10 12:18:53.040
"2023276696",NO PROCESADO MEDIPASS,2023-11-10 12:18:52.076
"2023276523",NO PROCESADO MEDIPASS,2023-11-10 12:18:50.880
"2023276514",NO PROCESADO MEDIPASS,2023-11-10 12:18:49.937
"2023276509",NO PROCESADO MEDIPASS,2023-11-10 12:18:48.919
"2023276494",NO PROCESADO MEDIPASS,2023-11-10 12:18:47.815
"2023276492",NO PROCESADO MEDIPASS,2023-11-10 12:18:46.811
"2023276337",NO PROCESADO MEDIPASS,2023-11-10 12:18:45.867
"2023276333",NO PROCESADO MEDIPASS,2023-11-10 12:18:44.870
"2023276322",NO PROCESADO MEDIPASS,2023-11-10 12:18:43.851
"2023276320",NO PROCESADO MEDIPASS,2023-11-10 12:18:42.800
"2023276302",NO PROCESADO MEDIPASS,2023-11-10 12:18:41.828
"2023276289",NO PROCESADO MEDIPASS,2023-11-10 12:18:40.783
"2023276277",NO PROCESADO MEDIPASS,2023-11-10 12:18:39.758
"2023276273",NO PROCESADO MEDIPASS,2023-11-10 12:18:38.752
"2023276272",NO PROCESADO MEDIPASS,2023-11-10 12:18:37.696
"2023276266",NO PROCESADO MEDIPASS,2023-11-10 12:18:36.459
"2023276262",NO PROCESADO MEDIPASS,2023-11-10 12:18:35.491
"2023276261",NO PROCESADO MEDIPASS,2023-11-10 12:18:34.524
"2023276258",NO PROCESADO MEDIPASS,2023-11-10 12:18:33.582
"2023276253",NO PROCESADO MEDIPASS,2023-11-10 12:18:32.457
"2023276249",NO PROCESADO MEDIPASS,2023-11-10 12:18:31.500
"2023276241",NO PROCESADO MEDIPASS,2023-11-10 12:18:30.311
"2023276240",NO PROCESADO MEDIPASS,2023-11-10 12:18:29.369
"2023276236",NO PROCESADO MEDIPASS,2023-11-10 12:18:28.216
"2023276230",NO PROCESADO MEDIPASS,2023-11-10 12:18:27.278
"2023276229",NO PROCESADO MEDIPASS,2023-11-10 12:18:26.308
"2023276227",NO PROCESADO MEDIPASS,2023-11-10 12:18:25.311
"2023276218",NO PROCESADO MEDIPASS,2023-11-10 12:18:24.333
"2023276208",NO PROCESADO MEDIPASS,2023-11-10 12:18:23.365
"2023276195",NO PROCESADO MEDIPASS,2023-11-10 12:18:22.406
"2023276191",NO PROCESADO MEDIPASS,2023-11-10 12:18:21.437
"2023276189",NO PROCESADO MEDIPASS,2023-11-10 12:18:20.461
"2023276188",NO PROCESADO MEDIPASS,2023-11-10 12:18:19.436
"2023276187",NO PROCESADO MEDIPASS,2023-11-10 12:18:18.416
"2023276186",NO PROCESADO MEDIPASS,2023-11-10 12:18:17.400
"2023276183",NO PROCESADO MEDIPASS,2023-11-10 12:18:16.413
"2023276178",NO PROCESADO MEDIPASS,2023-11-10 12:18:15.427
"2023276176",NO PROCESADO MEDIPASS,2023-11-10 12:18:14.243
"2023276164",NO PROCESADO MEDIPASS,2023-11-10 12:18:13.214
"2023276158",NO PROCESADO MEDIPASS,2023-11-10 12:18:11.757
"2023266571",NO PROCESADO MEDIPASS,2023-11-10 12:18:10.624
"2023276713",NO PROCESADO MEDIPASS,2023-11-10 11:19:07.610
"2023266873",NO PROCESADO MEDIPASS,2023-11-10 11:19:06.613
"2023269099",NO PROCESADO MEDIPASS,2023-11-10 10:18:49.633
"2023266163",NO PROCESADO MEDIPASS,2023-11-10 09:18:40.361
"2023266339",NO PROCESADO MEDIPASS,2023-11-10 03:18:59.196
"2023266162",NO PROCESADO MEDIPASS,2023-11-10 03:18:58.177
"2023266140",NO PROCESADO MEDIPASS,2023-11-10 03:18:57.039
"2023266139",NO PROCESADO MEDIPASS,2023-11-10 03:18:55.990
"2023276524",NO PROCESADO MEDIPASS,2023-11-10 02:18:49.487
"2023276297",NO PROCESADO MEDIPASS,2023-11-10 02:18:48.474
"2023276185",NO PROCESADO MEDIPASS,2023-11-10 02:18:47.459
"2023269076",NO PROCESADO MEDIPASS,2023-11-10 02:18:46.506
"2023266628",NO PROCESADO MEDIPASS,2023-11-10 02:18:45.531
"2023266604",NO PROCESADO MEDIPASS,2023-11-10 02:18:44.502
"2023266341",NO PROCESADO MEDIPASS,2023-11-10 01:17:14.834
"2023276408",RENTA = TOPE,2023-11-09 23:34:11.196
"2023275887",COTIZ < LIQ DE SUELDO,2023-11-09 23:34:05.143
"2023275846",COTIZ < LIQ DE SUELDO,2023-11-09 23:33:38.303
"2023275846",FALTA COTIZ. SALUD,2023-11-09 23:33:38.303
"2023275474",COTIZ < LIQ DE SUELDO,2023-11-09 23:33:20.978
"2023275343",FALTA COTIZ. SALUD,2023-11-09 23:32:57.777
"2023275343",COTIZ < LIQ DE SUELDO,2023-11-09 23:32:57.777
"2023275152",RENTA = TOPE,2023-11-09 23:32:08.967
"2023275025",COTIZ < LIQ DE SUELDO,2023-11-09 23:31:44.375
"2023275025",FALTA COTIZ. SALUD,2023-11-09 23:31:44.375
"2023274963",FALTA COTIZ. SALUD,2023-11-09 23:30:37.146
"2023274963",COTIZ < LIQ DE SUELDO,2023-11-09 23:30:37.146
"2023274928",COTIZ < LIQ DE SUELDO,2023-11-09 23:30:18.306
"2023274928",FALTA COTIZ. SALUD,2023-11-09 23:30:18.306
"2023274901",COTIZ < LIQ DE SUELDO,2023-11-09 23:30:11.780
"2023274730",COTIZ < LIQ DE SUELDO,2023-11-09 23:29:05.791
"2023274596",FALTA COTIZ. SALUD,2023-11-09 23:28:29.732
"2023274596",COTIZ < LIQ DE SUELDO,2023-11-09 23:28:29.732
"2023274479",COTIZ < LIQ DE SUELDO,2023-11-09 23:27:51.838
"2023274428",FALTA COTIZ. SALUD,2023-11-09 23:27:31.159
"2023274428",COTIZ < LIQ DE SUELDO,2023-11-09 23:27:31.159
"2023269080",NO PROCESADO MEDIPASS,2023-11-09 23:25:07.309
"2023266975",COTIZ < LIQ DE SUELDO,2023-11-09 23:25:01.159
"2023266934",RENTA = TOPE,2023-11-09 23:24:40.360
"2023266922",RENTA = TOPE,2023-11-09 23:24:33.075
"2023266884",COTIZ < LIQ DE SUELDO,2023-11-09 23:24:10.382
"2023266801",COTIZ < LIQ DE SUELDO,2023-11-09 23:24:01.864
"2023266780",FALTA COTIZ. SALUD,2023-11-09 23:23:36.327
"2023266780",COTIZ < LIQ DE SUELDO,2023-11-09 23:23:36.327
"2023266751",COTIZ < LIQ DE SUELDO,2023-11-09 23:23:26.229
"2023266530",COTIZ < LIQ DE SUELDO,2023-11-09 23:22:35.658
"2023266461",COTIZ < LIQ DE SUELDO,2023-11-09 23:21:51.411
"2023266406",COTIZ < LIQ DE SUELDO,2023-11-09 23:21:14.368
"2023266406",FALTA COTIZ. SALUD,2023-11-09 23:21:14.368
"2023266212",COTIZ < LIQ DE SUELDO,2023-11-09 23:20:15.879
"2023263789",COTIZ < LIQ DE SUELDO,2023-11-09 23:19:28.832
"2023263789",FALTA COTIZ. SALUD,2023-11-09 23:19:28.832
"2023269441",FALTA COTIZ. SALUD,2023-11-09 22:22:00.320
"2023269441",COTIZ < LIQ DE SUELDO,2023-11-09 22:22:00.320
"2023269315",FALTA COTIZ. SALUD,2023-11-09 22:21:43.829
"2023266830",FALTA COTIZ. SALUD,2023-11-09 22:20:59.548
"2023266806",FALTA COTIZ. SALUD,2023-11-09 22:20:43.647
"2023266465",NO HAY IMAGENES PARA DESCARGAR,2023-11-09 22:18:59.217
"2023266297",COTIZ < LIQ DE SUELDO,2023-11-09 22:18:44.954
"2023266297",FALTA COTIZ. SALUD,2023-11-09 22:18:44.954
"2023266288",COTIZ < LIQ DE SUELDO,2023-11-09 22:18:36.768
"2023266288",FALTA COTIZ. SALUD,2023-11-09 22:18:36.768
"2023266108",NO PROCESADO MEDIPASS,2023-11-09 22:18:13.842
"2023263982",NO HAY IMAGENES PARA DESCARGAR,2023-11-09 22:17:40.342
"2023263980",NO HAY IMAGENES PARA DESCARGAR,2023-11-09 22:17:39.311
"2023259846",FALTA COTIZ. SALUD,2023-11-09 22:17:24.459
"2023259846",COTIZ < LIQ DE SUELDO,2023-11-09 22:17:24.459
