"folio_recepcion","descripcion","fecha_publicacion"
"2023297276",,2023-11-27 14:33:52.020
"2023297531",,2023-11-27 14:34:31.199
"2023289376",,2023-11-27 20:27:12.159
"2023289646",,2023-11-27 20:29:16.257
"2023293750",,2023-11-27 20:32:22.616
"2023293950",,2023-11-27 20:32:34.682
"2023294890",,2023-11-27 20:33:07.664
"2023298284",,2023-11-28 21:21:17.784
"2023003642",FALTA COTIZ. SALUD,2023-11-27 20:17:36.405
"2023287934",COTIZ < LIQ DE SUELDO,2023-11-27 20:23:02.780
"2023289458",FALTA COTIZ. SALUD,2023-11-27 20:27:29.477
"2023289574",,2023-11-27 20:29:07.757
"2023293521",,2023-11-27 20:32:10.449
"2023294458",,2023-11-27 22:33:38.909
"2023287994",,2023-11-27 20:23:14.132
"2023287601",RENTA = TOPE,2023-11-27 20:20:33.576
"2023292957",,2023-11-27 20:31:47.862
"2023287996",,2023-11-27 20:23:19.460
"2023287998",,2023-11-27 20:23:32.000
"2023289021",FALTA COTIZ. SALUD,2023-11-27 20:23:37.898
"2023289058",,2023-11-27 20:24:06.243
"2023284407",,2023-11-28 16:22:05.557
"2023289092",,2023-11-27 20:24:17.350
"2023289117",,2023-11-27 20:25:09.143
"2023289136",,2023-11-27 20:25:26.029
"2023297198",RENTA = TOPE,2023-11-27 20:33:14.216
"2023292559",COTIZ < LIQ DE SUELDO,2023-11-20 19:31:49.008
"2023282457",,2023-11-20 21:20:52.802
"2023289165",RENTA = TOPE,2023-11-27 20:26:15.497
"2023289290",,2023-11-27 20:26:21.694
"2023289312",,2023-11-27 20:26:50.678
"2023289411",,2023-11-27 20:27:19.990
"2023289479",COTIZ < LIQ DE SUELDO,2023-11-27 20:27:41.815
"2023282086",COTIZ < LIQ DE SUELDO,2023-11-20 20:17:21.796
"2023289499",,2023-11-27 20:28:04.471
"2023289503",COTIZ < LIQ DE SUELDO,2023-11-27 20:28:25.982
"2023292890",RENTA = TOPE,2023-11-20 19:33:26.675
"2023292890",FALTA COTIZ. SALUD,2023-11-20 19:33:26.675
"2023290899",,2023-11-20 21:28:44.550
"2023289557",COTIZ < LIQ DE SUELDO,2023-11-27 20:28:39.479
"2023289570",,2023-11-27 20:28:53.488
"2023289571",,2023-11-27 20:29:01.484
"2023289758",,2023-11-27 20:30:48.327
"2023297283",,2023-11-27 20:33:30.563
"2023293143",,2023-11-21 18:18:07.278
"2023282098",RENTA = TOPE,2023-11-20 20:17:27.853
"2023282098",COTIZ < LIQ DE SUELDO,2023-11-20 20:17:27.853
"2023284509",FALTA COTIZ. SALUD,2023-11-28 16:22:47.062
"2023298705",,2023-11-28 21:22:18.365
"2023289956",COTIZ < LIQ DE SUELDO,2023-11-27 22:28:03.760
"2023294598",COTIZ < LIQ DE SUELDO,2023-11-27 22:34:13.338
"2023297951",,2023-11-27 22:35:43.344
"2023281456",,2023-11-27 21:23:52.604
"2023281625",,2023-11-27 21:24:57.515
"2023289382",,2023-11-27 22:26:22.871
"2023297068",COTIZ < LIQ DE SUELDO,2023-11-28 02:31:37.394
"2023335664",COTIZ < LIQ DE SUELDO,2023-11-27 21:27:20.047
"2023281303",,2023-11-28 13:17:57.820
"2023293443",,2023-11-28 02:29:22.222
"2023287528",,2023-11-28 16:23:36.499
"2023297397",,2023-11-28 15:24:58.751
"2023298384",,2023-11-28 15:27:32.577
"2023298766",,2023-11-28 21:22:31.500
"2023281408",COTIZ < LIQ DE SUELDO,2023-11-27 21:22:35.529
"2023281417",COTIZ < LIQ DE SUELDO,2023-11-27 21:22:55.203
"2023335676",COTIZ < LIQ DE SUELDO,2023-11-27 21:27:36.590
"2023335825",COTIZ < LIQ DE SUELDO,2023-11-27 21:29:11.331
"2023335878",,2023-11-27 21:29:31.127
"2023287546",COTIZ < LIQ DE SUELDO,2023-11-28 16:23:49.353
"2023281253",,2023-11-27 21:21:59.951
"2023281478",,2023-11-27 21:24:08.714
"2023289124",,2023-11-28 16:23:57.421
"2023281629",,2023-11-27 21:25:04.772
"2023335758",,2023-11-27 21:28:16.260
"2023335759",,2023-11-27 21:28:38.824
"2023293231",,2023-11-27 22:29:53.874
"2023289145",,2023-11-27 22:25:42.562
"2023297802",,2023-11-27 22:35:38.377
"2023289482",,2023-11-28 16:24:24.611
"2023289785",,2023-11-27 22:27:38.483
"2023297974",,2023-11-28 15:25:50.335
"2023289489",COTIZ < LIQ DE SUELDO,2023-11-28 16:24:32.093
"2023287487",,2023-11-27 22:23:33.779
"2023289694",,2023-11-27 22:27:05.272
"2023289721",COTIZ < LIQ DE SUELDO,2023-11-27 22:27:22.602
"2023293366",,2023-11-27 22:30:00.099
"2023298735",,2023-11-28 15:28:55.167
"2023294014",FALTA COTIZ. SALUD,2023-11-27 22:30:37.117
"2023281309",FALTA COTIZ. SALUD,2023-11-27 22:20:01.800
"2023289698",,2023-11-28 16:24:47.634
"2023292520",NO PROCESADO MEDIPASS,2023-11-20 12:18:46.047
"2023294904",,2023-11-28 15:23:29.380
"2023294018",,2023-11-27 22:30:46.312
"2023297248",NO HAY IMAGENES PARA DESCARGAR,2023-11-28 15:24:29.266
"2023298080",,2023-11-28 15:26:20.291
"2023298346",COTIZ < LIQ DE SUELDO,2023-11-28 15:27:20.336
"2023289707",COTIZ < LIQ DE SUELDO,2023-11-28 16:24:55.830
"2023289720",COTIZ < LIQ DE SUELDO,2023-11-28 16:25:05.186
"2023293220",,2023-11-28 16:25:29.942
"2023293377",NO SE ENCUENTRA CODIGO AFP,2023-11-28 16:25:44.343
"2023293377",COTIZ < LIQ DE SUELDO,2023-11-28 16:25:44.343
"2023293430",,2023-11-28 16:25:57.178
"2023293567",,2023-11-28 16:26:24.443
"2023293588",COTIZ < LIQ DE SUELDO,2023-11-28 16:26:39.154
"2023293594",COTIZ < LIQ DE SUELDO,2023-11-28 16:26:53.824
"2023293644",,2023-11-28 16:27:09.410
"2023293702",COTIZ < LIQ DE SUELDO,2023-11-28 16:27:17.484
"2023293736",COTIZ < LIQ DE SUELDO,2023-11-28 16:27:49.334
"2023293761",COTIZ < LIQ DE SUELDO,2023-11-28 16:28:03.473
"2023293807",,2023-11-28 16:28:19.581
"2023293812",,2023-11-28 16:28:25.081
"2023293967",COTIZ < LIQ DE SUELDO,2023-11-28 16:28:48.756
"2023293967",FALTA COTIZ. SALUD,2023-11-28 16:28:48.756
"2023293982",,2023-11-28 16:28:54.234
"2023294875",COTIZ < LIQ DE SUELDO,2023-11-28 16:29:19.438
"2023297054",,2023-11-28 16:29:37.329
"2023297187",,2023-11-28 16:29:49.119
"2023297220",,2023-11-28 16:29:59.209
"2023297245",COTIZ < LIQ DE SUELDO,2023-11-28 16:30:06.217
"2023291712",NO PROCESADO MEDIPASS,2023-11-21 18:17:38.892
"2023281802",RENTA = TOPE,2023-11-28 22:17:24.250
"2023297249",,2023-11-28 16:30:13.062
"2023297384",,2023-11-28 16:30:33.916
"2023297525",,2023-11-28 16:30:41.861
"2023297862",,2023-11-28 16:30:49.658
"2023279076",,2023-11-28 18:17:24.213
"2023294894",,2023-11-28 22:20:11.839
"2023284352",,2023-11-28 23:21:56.572
"2023298621",,2023-11-28 22:22:23.854
"2023279611",RENTA = TOPE,2023-11-29 04:17:56.585
"2023289247",NO PROCESADO MEDIPASS,2023-11-22 14:17:08.543
"2023335911",,2023-11-28 16:31:19.425
"2023298837",,2023-11-28 21:22:47.349
"2023289245",NO PROCESADO MEDIPASS,2023-11-27 17:18:03.435
"2023290184",NO PROCESADO MEDIPASS,2023-11-20 17:16:35.270
"2023293560",,2023-11-29 04:18:17.889
"2023294710",COTIZ < LIQ DE SUELDO,2023-11-27 16:23:09.984
"2023298714",,2023-11-28 15:28:33.147
"2023294889",,2023-11-28 15:23:16.027
"2023293403",,2023-11-28 15:20:13.424
"2023287726",NO PROCESADO MEDIPASS,2023-11-22 14:16:47.179
"2023292984",,2023-11-27 16:19:39.862
"2023297095",,2023-11-27 16:23:48.049
"2023049235",,2023-11-27 18:16:13.475
"2023293300",,2023-11-28 16:25:37.223
"2023287016",FALTA COTIZ. SALUD,2023-11-27 16:16:35.760
"2023287018",,2023-11-27 16:16:45.374
"2023293548",FALTA COTIZ. SALUD,2023-11-28 22:19:21.261
"2023289342",,2023-11-27 16:19:04.825
"2023293093",,2023-11-27 16:19:58.180
"2023293215",COTIZ < LIQ DE SUELDO,2023-11-27 16:20:21.032
"2023293751",FALTA COTIZ. SALUD,2023-11-27 16:20:33.527
"2023294020",FALTA COTIZ. SALUD,2023-11-27 16:20:41.313
"2023294471",FALTA COTIZ. SALUD,2023-11-27 16:21:20.359
"2023294569",,2023-11-27 16:22:15.951
"2023294075",NO PROCESADO MEDIPASS,2023-11-21 12:18:12.139
"2023292574",,2023-11-23 04:20:53.419
"2023287107",RENTA = TOPE,2023-11-22 20:27:36.447
"2023291389",,2023-11-22 20:49:46.829
"2023292584",,2023-11-22 20:54:26.853
"2023282451",COTIZ < LIQ DE SUELDO,2023-11-20 21:20:43.327
"2023298328",NO PROCESADO MEDIPASS,2023-11-24 14:18:45.542
"2023294677",NO PROCESADO MEDIPASS,2023-11-24 20:16:10.265
"2023335591",NO PROCESADO MEDIPASS,2023-11-27 12:18:15.078
"2023281194",NO PROCESADO MEDIPASS,2023-11-27 12:17:45.249
"2023292344",NO PROCESADO MEDIPASS,2023-11-20 12:18:42.074
"2023281183",NO PROCESADO MEDIPASS,2023-11-27 12:17:39.283
"2023292698",NO PROCESADO MEDIPASS,2023-11-20 12:18:55.386
"2023298462",NO PROCESADO MEDIPASS,2023-11-28 19:28:24.089
"2023297829",COTIZ < LIQ DE SUELDO,2023-11-27 18:24:06.065
"2023281523",,2023-11-28 13:18:20.068
"2023298112",NO PROCESADO MEDIPASS,2023-11-24 15:17:36.590
"2023291857",NO PROCESADO MEDIPASS,2023-11-20 12:18:21.626
"2023291244",NO PROCESADO MEDIPASS,2023-11-21 20:17:35.070
"2023289205",NO PROCESADO MEDIPASS,2023-11-24 16:16:59.223
"2023297972",,2023-11-27 18:24:42.145
"2023298519",RENTA = TOPE,2023-11-27 18:26:08.077
"2023294350",,2023-11-27 18:21:41.157
"2023294536",,2023-11-27 18:22:15.241
"2023297892",,2023-11-27 18:24:21.423
"2023298738",,2023-11-27 18:26:23.351
"2023289561",,2023-11-27 20:28:44.650
"2023294208",,2023-11-27 18:21:18.378
"2023289324",,2023-11-27 20:27:04.840
"2023287703",,2023-11-27 18:17:54.344
"2023294036",RENTA = TOPE,2023-11-27 18:20:40.235
"2023294036",FALTA COTIZ. SALUD,2023-11-27 18:20:40.235
"2023294285",FALTA COTIZ. SALUD,2023-11-27 18:21:34.707
"2023287040",COTIZ < LIQ DE SUELDO,2023-11-27 18:17:21.589
"2023289520",,2023-11-27 18:18:43.198
"2023293087",,2023-11-27 18:19:26.325
"2023287586",,2023-11-27 18:17:48.275
"2023293113",,2023-11-27 18:19:34.315
"2023289103",,2023-11-27 20:24:49.043
"2023289271",,2023-11-27 18:18:07.888
"2023289284",COTIZ < LIQ DE SUELDO,2023-11-27 18:18:21.712
"2023289287",,2023-11-27 18:18:30.547
"2023294127",NO PROCESADO MEDIPASS,2023-11-21 19:28:23.166
"2023297699",,2023-11-28 21:20:04.887
"2023281657",,2023-11-28 21:19:16.979
"2023292754",NO PROCESADO MEDIPASS,2023-11-22 15:18:18.102
"2023281817",NO PROCESADO MEDIPASS,2023-11-28 13:18:24.181
"2023297750",NO PROCESADO MEDIPASS,2023-11-24 14:18:15.267
"2023292314",NO PROCESADO MEDIPASS,2023-11-20 12:18:37.233
"2023287618",NO IMAGENES CON API,2023-11-27 04:17:27.929
"2023286996",NO PROCESADO MEDIPASS,2023-11-20 12:17:50.924
"2023289851",NO PROCESADO MEDIPASS,2023-11-27 19:26:59.266
"2023281008",NO PROCESADO MEDIPASS,2023-11-27 12:17:35.231
"2023289726",NO IMAGENES CON API,2023-11-27 04:17:59.446
"2023292912",NO PROCESADO MEDIPASS,2023-11-22 14:17:21.819
"2023282210",NO PROCESADO MEDIPASS,2023-11-20 13:16:56.950
"2023298869",NO PROCESADO MEDIPASS,2023-11-24 14:19:18.299
"2023335611",NO PROCESADO MEDIPASS,2023-11-27 12:18:19.329
"2023287628",NO IMAGENES CON API,2023-11-27 04:17:29.062
"2023282722",,2023-11-20 21:23:39.204
"2023287979",NO PROCESADO MEDIPASS,2023-11-27 20:23:03.765
"2023293655",NO PROCESADO MEDIPASS,2023-11-23 12:16:53.615
"2023289386",,2023-11-28 14:17:28.315
"2023280246",NO PROCESADO MEDIPASS,2023-11-29 12:16:30.065
"2023289014",NO IMAGENES CON API,2023-11-27 04:17:39.901
"2023291783",NO PROCESADO MEDIPASS,2023-11-20 12:18:06.677
"2023298676",NO PROCESADO MEDIPASS,2023-11-24 14:19:06.342
"2023292321",NO PROCESADO MEDIPASS,2023-11-23 02:16:32.316
"2023292707",NO PROCESADO MEDIPASS,2023-11-22 19:21:06.296
"2023292105",,2023-11-23 15:22:05.346
"2023290850",NO PROCESADO MEDIPASS,2023-11-20 13:18:34.542
"2023292521",NO PROCESADO MEDIPASS,2023-11-20 12:18:46.993
"2023173925",FALTA COTIZ. SALUD,2023-11-20 17:16:21.571
"2023287065",,2023-11-23 15:18:45.480
"2023280239",NO PROCESADO MEDIPASS,2023-11-29 12:16:28.035
"2023291907",COTIZ < LIQ DE SUELDO,2023-11-23 13:18:19.784
"2023280310",NO PROCESADO MEDIPASS,2023-11-29 12:16:33.138
"2023289850",NO PROCESADO MEDIPASS,2023-11-28 02:28:04.222
"2023287770",NO PROCESADO MEDIPASS,2023-11-24 15:17:32.528
"2023281190",NO PROCESADO MEDIPASS,2023-11-27 12:17:44.244
"2023289860",NO PROCESADO MEDIPASS,2023-11-24 15:17:35.594
"2023292790",NO IMAGENES CON API,2023-11-20 12:19:09.420
"2023291366",NO PROCESADO MEDIPASS,2023-11-21 19:25:18.392
"2023294085",NO PROCESADO MEDIPASS,2023-11-24 14:17:56.336
"2023298310",NO PROCESADO MEDIPASS,2023-11-28 19:27:07.861
"2023282026",NO PROCESADO MEDIPASS,2023-11-21 12:17:45.119
"2023282021",NO PROCESADO MEDIPASS,2023-11-21 11:16:03.944
"2023292519",NO PROCESADO MEDIPASS,2023-11-22 17:21:45.943
"2023294391",,2023-11-21 18:18:29.737
"2023283715",,2023-11-20 04:23:43.675
"2023293210",NO PROCESADO MEDIPASS,2023-11-22 12:18:11.298
"2023289848",NO PROCESADO MEDIPASS,2023-11-21 22:16:29.911
"2023292725",NO PROCESADO MEDIPASS,2023-11-20 01:55:52.538
"2023298788",NO PROCESADO MEDIPASS,2023-11-24 14:19:15.380
"2023286406",NO IMAGENES CON API,2023-11-20 04:29:05.666
"2023286964",NO PROCESADO MEDIPASS,2023-11-20 17:16:34.302
"2023279651",NO PROCESADO MEDIPASS,2023-11-29 12:16:03.704
"2023279657",NO PROCESADO MEDIPASS,2023-11-29 12:16:06.588
"2023279674",NO PROCESADO MEDIPASS,2023-11-29 12:16:09.518
"2023049236",,2023-11-27 18:16:24.075
"2023297365",NO PROCESADO MEDIPASS,2023-11-23 12:17:28.460
"2023289494",,2023-11-28 16:24:41.765
"2023294643",NO PROCESADO MEDIPASS,2023-11-21 12:18:39.295
"2023279007",,2023-11-28 23:16:37.792
"2023298652",NO PROCESADO MEDIPASS,2023-11-28 16:31:10.881
"2023292008",COTIZ < LIQ DE SUELDO,2023-11-20 16:18:46.850
"2023292084",,2023-11-20 16:18:54.445
"2023292181",COTIZ < LIQ DE SUELDO,2023-11-20 04:34:24.894
"2023285172",,2023-11-20 04:26:59.226
"2023281887",NO PROCESADO MEDIPASS,2023-11-28 13:18:37.667
"2023049227",FALTA COTIZ. SALUD,2023-11-20 14:16:19.400
"2023292525",NO PROCESADO MEDIPASS,2023-11-22 14:17:19.807
"2023287982",NO PROCESADO MEDIPASS,2023-11-22 12:17:43.393
"2023297467",,2023-11-27 05:16:26.988
"2023279484",NO PROCESADO MEDIPASS,2023-11-29 12:16:01.657
"2023283244",COTIZ < LIQ DE SUELDO,2023-11-20 04:19:59.141
"2023293898",NO PROCESADO MEDIPASS,2023-11-28 15:22:47.659
"2023293204",NO PROCESADO MEDIPASS,2023-11-22 12:18:09.194
"2023014018",FALTA COTIZ. SALUD,2023-11-21 14:16:46.197
"2023194245",FALTA COTIZ. SALUD,2023-11-21 14:16:55.280
"2023291845",NO PROCESADO MEDIPASS,2023-11-20 12:18:18.572
"2023294079",NO PROCESADO MEDIPASS,2023-11-21 12:18:14.160
"2023285067",RENTA = TOPE,2023-11-21 14:19:03.079
"2023291021",,2023-11-21 14:21:20.046
"2023278885",,2023-11-20 04:17:56.695
"2023294988",NO PROCESADO MEDIPASS,2023-11-23 12:17:13.767
"2023285311",,2023-11-21 19:20:57.805
"2023150140",FALTA COTIZ. SALUD,2023-11-22 20:18:04.541
"2023298865",NO PROCESADO MEDIPASS,2023-11-24 14:19:17.378
"2023279793",NO PROCESADO MEDIPASS,2023-11-29 12:16:12.373
"2023280224",NO PROCESADO MEDIPASS,2023-11-29 12:16:24.075
"2023292824",,2023-11-22 21:32:24.611
"2023287264",,2023-11-23 15:19:42.952
"2023293808",,2023-11-23 16:22:01.403
"2023293998",,2023-11-23 16:22:36.579
"2023282114",,2023-11-20 20:17:33.042
"2023173903",FALTA COTIZ. SALUD,2023-11-20 14:16:34.048
"2023285085",,2023-11-21 19:19:22.451
"2023285339",RENTA = TOPE,2023-11-21 19:21:07.120
"2023291420",,2023-11-22 20:50:11.204
"2023298677",NO PROCESADO MEDIPASS,2023-11-24 14:19:07.293
"2023289637",NO PROCESADO MEDIPASS,2023-11-24 14:17:53.299
"2023292133",NO PROCESADO MEDIPASS,2023-11-22 16:35:56.567
"2023289314",NO IMAGENES CON API,2023-11-27 04:17:45.802
"2023293273",NO PROCESADO MEDIPASS,2023-11-22 12:18:13.266
"2023294534",,2023-11-27 14:30:31.235
"2023294538",,2023-11-27 14:30:35.424
"2023294566",,2023-11-27 14:30:40.729
"2023298038",,2023-11-27 14:34:49.196
"2023298205",,2023-11-27 14:34:59.207
"2023289415",NO HAY IMAGENES PARA DESCARGAR,2023-11-28 14:17:29.283
"2023289528",,2023-11-28 14:17:44.067
"2023289712",FALTA COTIZ. SALUD,2023-11-28 14:17:50.371
"2023289831",,2023-11-28 14:17:56.592
"2023289702",,2023-11-22 20:48:46.871
"2023292856",FALTA COTIZ. SALUD,2023-11-23 04:21:28.060
"2023287966",NO IMAGENES CON API,2023-11-27 04:17:37.831
"2023285152",,2023-11-20 04:26:10.283
"2023294408",,2023-11-27 23:18:05.328
"2023285841",NO PROCESADO MEDIPASS,2023-11-21 22:16:28.716
"2023286863",,2023-11-20 17:16:33.279
"2023284253",NO PROCESADO MEDIPASS,2023-11-28 13:18:47.649
"2023294183",,2023-11-27 22:31:26.895
"2023173918",FALTA COTIZ. SALUD,2023-11-20 14:16:41.801
"2023285966",COTIZ < LIQ DE SUELDO,2023-11-20 03:36:24.082
"2023292862",,2023-11-22 21:33:05.515
"2023294654",NO PROCESADO MEDIPASS,2023-11-22 17:24:13.452
"2023279860",,2023-11-29 14:18:00.097
"2023287111",COTIZ < LIQ DE SUELDO,2023-11-22 20:27:43.112
"2023290883",COTIZ < LIQ DE SUELDO,2023-11-21 15:19:42.072
"2023293488",NO PROCESADO MEDIPASS,2023-11-28 10:17:12.284
"2023285379",,2023-11-20 04:27:55.802
"2023294131",NO PROCESADO MEDIPASS,2023-11-23 18:17:36.060
"2023285924",,2023-11-20 03:35:56.084
"2023286968",NO IMAGENES CON API,2023-11-20 04:30:39.745
"2023291750",NO PROCESADO MEDIPASS,2023-11-20 12:17:57.196
"2023282989",,2023-11-20 15:18:52.624
"2023294231",NO IMAGENES CON API,2023-11-21 12:18:31.238
"2023281804",NO PROCESADO MEDIPASS,2023-11-28 13:18:21.129
"2023289231",NO PROCESADO MEDIPASS,2023-11-22 14:17:07.536
"2023291892",,2023-11-20 17:16:57.572
"2023292513",NO PROCESADO MEDIPASS,2023-11-21 21:21:01.481
"2023282947",NO PROCESADO MEDIPASS,2023-11-21 11:16:08.209
"2023281851",NO PROCESADO MEDIPASS,2023-11-28 13:18:28.408
"2023291272",COTIZ < LIQ DE SUELDO,2023-11-21 15:20:50.830
"2023286363",,2023-11-20 15:19:21.325
"2023292089",,2023-11-20 16:19:01.951
"2023289624",NO PROCESADO MEDIPASS,2023-11-22 17:19:06.455
"2023286643",NO PROCESADO MEDIPASS,2023-11-20 05:17:47.121
"2023283101",,2023-11-20 04:19:40.353
"2023290525",,2023-11-20 14:20:25.750
"2023294112",NO PROCESADO MEDIPASS,2023-11-21 12:18:23.210
"2023286708",,2023-11-20 15:20:48.264
"2023290565",,2023-11-20 15:23:31.457
"2023284216",COTIZ < LIQ DE SUELDO,2023-11-28 16:20:56.534
"2023289172",,2023-11-28 16:24:16.943
"2023285558",,2023-11-20 03:31:16.610
"2023281899",NO PROCESADO MEDIPASS,2023-11-28 13:18:41.657
"2023285205",,2023-11-21 15:18:28.191
"2023282990",COTIZ < LIQ DE SUELDO,2023-11-20 21:25:13.759
"2023291898",,2023-11-20 17:17:12.046
"2023294739",,2023-11-21 15:24:23.253
"2023294779",,2023-11-21 15:24:45.865
"2023291910",,2023-11-20 17:17:20.346
"2023291917",,2023-11-20 17:17:36.277
"2023290295",,2023-11-20 19:22:43.816
"2023281512",NO PROCESADO MEDIPASS,2023-11-27 12:17:57.887
"2023282825",NO PROCESADO MEDIPASS,2023-11-20 15:18:32.097
"2023285376",,2023-11-21 15:18:37.586
"2023290940",,2023-11-21 15:20:06.007
"2023290969",,2023-11-21 15:20:11.970
"2023297447",COTIZ < LIQ DE SUELDO,2023-11-27 20:33:50.056
"2023284224",COTIZ < LIQ DE SUELDO,2023-11-28 16:21:03.855
"2023294000",,2023-11-28 16:29:07.666
"2023284225",RENTA = TOPE,2023-11-28 16:21:09.645
"2023297003",,2023-11-28 16:29:30.880
"2023291951",,2023-11-20 17:18:08.537
"2023284441",NO PROCESADO MEDIPASS,2023-11-28 13:19:01.025
"2023283736",,2023-11-20 04:24:08.403
"2023289444",NO PROCESADO MEDIPASS,2023-11-27 12:18:12.208
"2023283022",,2023-11-20 04:19:22.513
"2023291969",,2023-11-20 17:18:21.265
"2023292162",COTIZ < LIQ DE SUELDO,2023-11-20 16:19:17.686
"2023286348",,2023-11-20 14:17:49.802
"2023291986",COTIZ < LIQ DE SUELDO,2023-11-20 17:18:40.559
"2023294862",NO PROCESADO MEDIPASS,2023-11-24 14:18:10.304
"2023291988",,2023-11-20 17:18:47.675
"2023290643",NO IMAGENES CON API,2023-11-20 04:32:53.579
"2023283877",,2023-11-20 04:25:09.492
"2023291992",,2023-11-20 17:18:54.425
"2023283857",,2023-11-20 04:24:48.393
"2023289708",,2023-11-22 20:48:54.996
"2023292046",,2023-11-20 17:19:13.389
"2023292694",NO PROCESADO MEDIPASS,2023-11-20 12:18:53.355
"2023283872",,2023-11-20 04:24:56.755
"2023290215",,2023-11-20 19:21:16.630
"2023285854",NO PROCESADO MEDIPASS,2023-11-21 19:23:32.299
"2023282795",,2023-11-21 15:18:06.708
"2023291056",COTIZ < LIQ DE SUELDO,2023-11-21 15:20:28.975
"2023285269",NO PROCESADO MEDIPASS,2023-11-22 02:17:57.149
"2023297579",NO PROCESADO MEDIPASS,2023-11-27 15:24:04.373
"2023292097",,2023-11-20 17:19:21.316
"2023294855",NO PROCESADO MEDIPASS,2023-11-21 12:18:45.480
"2023285593",COTIZ < LIQ DE SUELDO,2023-11-20 03:31:47.484
"2023283442",,2023-11-20 04:21:19.889
"2023282182",,2023-11-20 14:17:27.485
"2023282139",,2023-11-20 20:17:43.307
"2023282090",,2023-11-21 15:17:15.513
"2023282363",,2023-11-21 15:17:23.034
"2023292099",,2023-11-20 17:19:41.616
"2023292390",COTIZ < LIQ DE SUELDO,2023-11-20 16:19:48.713
"2023291086",,2023-11-21 15:20:41.734
"2023292974",NO IMAGENES CON API,2023-11-21 12:17:56.492
"2023293910",NO PROCESADO MEDIPASS,2023-11-23 12:17:08.811
"2023289001",NO IMAGENES CON API,2023-11-27 04:17:38.838
"2023283007",,2023-11-20 04:19:15.402
"2023283424",,2023-11-20 04:20:49.400
"2023291960",,2023-11-23 15:21:00.149
"2023298134",NO PROCESADO MEDIPASS,2023-11-24 14:18:34.203
"2023281849",NO PROCESADO MEDIPASS,2023-11-28 17:17:45.488
"2023189327",FALTA COTIZ. SALUD,2023-11-20 04:17:47.635
"2023283761",,2023-11-20 04:24:14.800
"2023282471",FALTA COTIZ. SALUD,2023-11-21 15:17:30.951
"2023292160",,2023-11-20 17:20:08.606
"2023292705",NO PROCESADO MEDIPASS,2023-11-23 18:16:06.680
"2023283790",,2023-11-20 04:24:31.064
"2023292190",COTIZ < LIQ DE SUELDO,2023-11-20 17:20:28.537
"2023292209",COTIZ < LIQ DE SUELDO,2023-11-20 17:20:57.156
"2023292215",,2023-11-20 17:21:03.438
"2023292923",NO PROCESADO MEDIPASS,2023-11-22 19:21:08.387
"2023286228",,2023-11-20 03:36:52.900
"2023285886",COTIZ < LIQ DE SUELDO,2023-11-20 03:35:41.410
"2023293621",COTIZ < LIQ DE SUELDO,2023-11-23 04:22:04.406
"2023294763",COTIZ < LIQ DE SUELDO,2023-11-21 15:24:29.933
"2023282488",COTIZ < LIQ DE SUELDO,2023-11-20 04:18:59.686
"2023283107",FALTA COTIZ. SALUD,2023-11-20 04:19:47.489
"2023290845",NO IMAGENES CON API,2023-11-20 04:33:07.713
"2023286239",,2023-11-20 03:37:01.430
"2023286560",NO PROCESADO MEDIPASS,2023-11-20 04:29:49.169
"2023292558",,2023-11-20 16:20:17.262
"2023283599",,2023-11-20 04:22:29.077
"2023292572",,2023-11-20 16:20:25.071
"2023292230",COTIZ < LIQ DE SUELDO,2023-11-20 17:21:09.639
"2023289866",NO IMAGENES CON API,2023-11-27 04:18:03.645
"2023289737",NO IMAGENES CON API,2023-11-27 04:18:00.413
"2023298111",NO PROCESADO MEDIPASS,2023-11-23 22:16:08.127
"2023282288",,2023-11-20 20:18:19.130
"2023293088",,2023-11-21 15:22:36.073
"2023292240",,2023-11-20 17:21:16.686
"2023294504",,2023-11-21 15:23:59.375
"2023291351",NO PROCESADO MEDIPASS,2023-11-22 13:18:17.509
"2023293334",NO IMAGENES CON API,2023-11-27 04:18:07.632
"2023278911",,2023-11-20 04:18:08.680
"2023285781",COTIZ < LIQ DE SUELDO,2023-11-20 03:33:57.787
"2023292261",,2023-11-20 17:21:35.696
"2023291238",NO PROCESADO MEDIPASS,2023-11-20 14:21:37.908
"2023298867",NO PROCESADO MEDIPASS,2023-11-28 21:22:48.412
"2023285742",COTIZ < LIQ DE SUELDO,2023-11-20 03:33:34.897
"2023278906",,2023-11-20 04:18:02.165
"2023282178",,2023-11-20 21:18:37.859
"2023292302",,2023-11-20 17:21:50.231
"2023292372",,2023-11-20 17:22:57.785
"2023297724",NO PROCESADO MEDIPASS,2023-11-28 17:23:59.079
"2023282306",COTIZ < LIQ DE SUELDO,2023-11-20 20:18:30.021
"2023292557",,2023-11-20 19:31:42.457
"2023297732",NO PROCESADO MEDIPASS,2023-11-24 14:18:11.262
"2023293205",NO PROCESADO MEDIPASS,2023-11-22 12:18:10.122
"2023292786",FALTA COTIZ. SALUD,2023-11-20 19:33:12.059
"2023283661",,2023-11-20 04:23:00.779
"2023287162",,2023-11-21 15:18:56.609
"2023293022",,2023-11-21 15:21:53.919
"2023289200",NO IMAGENES CON API,2023-11-27 04:17:43.772
"2023290779",,2023-11-21 15:19:11.121
"2023292375",,2023-11-20 17:23:04.148
"2023282201",,2023-11-20 04:18:26.599
"2023282337",,2023-11-20 20:18:47.470
