"folio_recepcion","descripcion","fecha_publicacion"
"2023260967",NO PROCESADO MEDIPASS,2023-11-13 22:18:59.331
"2023278242",COTIZ < LIQ DE SUELDO,2023-11-13 19:30:59.989
"2023282952",NO IMAGENES CON API,2023-11-16 12:18:47.830
"2023286440",COTIZ < LIQ DE SUELDO,2023-11-15 16:21:43.079
"2023283678",COTIZ < LIQ DE SUELDO,2023-11-14 17:19:36.949
"2023282700",NO IMAGENES CON API,2023-11-16 12:18:09.904
"2023276226",NO PROCESADO MEDIPASS,2023-11-14 21:20:58.380
"2023286794",NO PROCESADO MEDIPASS,2023-11-16 14:19:42.723
"2023269102",NO PROCESADO MEDIPASS,2023-11-09 16:26:39.807
"2023259629",COTIZ < LIQ DE SUELDO,2023-11-09 18:17:29.885
"2023276523",NO PROCESADO MEDIPASS,2023-11-10 12:18:50.880
"2023276918",NO PROCESADO MEDIPASS,2023-11-14 21:22:44.938
"2023269946",NO PROCESADO MEDIPASS,2023-11-10 16:21:07.880
"2023276114",COTIZ < LIQ DE SUELDO,2023-11-16 11:19:32.048
"2023283344",NO PROCESADO MEDIPASS,2023-11-16 16:26:20.048
"2023283926",COTIZ < LIQ DE SUELDO,2023-11-14 17:20:23.521
"2023260915",COTIZ < LIQ DE SUELDO,2023-11-13 19:24:09.070
"2023260915",FALTA COTIZ. SALUD,2023-11-13 19:24:09.070
"2023260723",NO PROCESADO MEDIPASS,2023-11-13 16:17:42.217
"2023286869",COTIZ < LIQ DE SUELDO,2023-11-15 16:23:55.820
"2023286034",NO PROCESADO MEDIPASS,2023-11-16 17:21:49.931
"2023286953",FALTA COTIZ. SALUD,2023-11-15 16:24:30.995
"2023276333",NO PROCESADO MEDIPASS,2023-11-10 12:18:44.870
"2023290088",COTIZ < LIQ DE SUELDO,2023-11-15 16:25:53.169
"2023290088",FALTA COTIZ. SALUD,2023-11-15 16:25:53.169
"2023266569",NO PROCESADO MEDIPASS,2023-11-09 15:23:52.968
"2023286187",NO PROCESADO MEDIPASS,2023-11-14 12:19:22.143
"2023277320",NO PROCESADO MEDIPASS,2023-11-15 15:23:33.130
"2023276348",FALTA COTIZ. SALUD,2023-11-16 11:20:10.870
"2023269619",NO PROCESADO MEDIPASS,2023-11-09 20:19:09.595
"2023290349",COTIZ < LIQ DE SUELDO,2023-11-15 16:27:23.329
"2023275259",NO PROCESADO MEDIPASS,2023-11-09 13:37:44.801
"2023276241",NO PROCESADO MEDIPASS,2023-11-10 12:18:30.311
"2023173869",NO HAY IMAGENES PARA DESCARGAR,2023-11-16 03:18:49.407
"2023277305",NO PROCESADO MEDIPASS,2023-11-10 12:19:12.117
"2023275025",COTIZ < LIQ DE SUELDO,2023-11-09 23:31:44.375
"2023275025",FALTA COTIZ. SALUD,2023-11-09 23:31:44.375
"2023277801",NO PROCESADO MEDIPASS,2023-11-16 13:19:57.361
"2023275846",COTIZ < LIQ DE SUELDO,2023-11-09 23:33:38.303
"2023275846",FALTA COTIZ. SALUD,2023-11-09 23:33:38.303
"2023266108",NO PROCESADO MEDIPASS,2023-11-09 22:18:13.842
"2023286503",COTIZ < LIQ DE SUELDO,2023-11-16 11:32:26.848
"2023282838",NO IMAGENES CON API,2023-11-16 12:18:30.421
"2023278327",COTIZ < LIQ DE SUELDO,2023-11-13 23:31:13.618
"2023159207",FALTA COTIZ. SALUD,2023-11-13 19:18:17.966
"2023274622",NO PROCESADO MEDIPASS,2023-11-14 11:18:22.985
"2023277436",NO PROCESADO MEDIPASS,2023-11-10 12:19:23.641
"2023269134",NO PROCESADO MEDIPASS,2023-11-09 21:24:36.894
"2023282537",NO IMAGENES CON API,2023-11-16 13:22:23.335
"2023278948",NO PROCESADO MEDIPASS,2023-11-14 12:18:30.917
"2023266024",RENTA = TOPE,2023-11-10 19:19:10.957
"2023276741",NO PROCESADO MEDIPASS,2023-11-15 13:18:48.580
"2023275479",FALTA COTIZ. SALUD,2023-11-14 14:19:39.087
"2023276389",FALTA COTIZ. SALUD,2023-11-16 11:20:34.469
"2023286645",RENTA = TOPE,2023-11-15 17:22:50.310
"2023282969",NO IMAGENES CON API,2023-11-16 12:18:52.036
"2023290552",COTIZ < LIQ DE SUELDO,2023-11-15 17:30:41.929
"2023286399",COTIZ < LIQ DE SUELDO,2023-11-15 17:20:38.069
"2023274330",NO IMAGENES CON API,2023-11-13 04:23:18.388
"2023276227",NO PROCESADO MEDIPASS,2023-11-10 12:18:25.311
"2023283134",NO PROCESADO MEDIPASS,2023-11-14 15:22:22.315
"2023275035",NO PROCESADO MEDIPASS,2023-11-09 13:37:28.862
"2023276345",NO HAY IMAGENES PARA DESCARGAR,2023-11-15 19:17:13.985
"2023276286",NO PROCESADO MEDIPASS,2023-11-13 00:16:53.559
"2023260280",NO PROCESADO MEDIPASS,2023-11-14 01:16:47.486
"2023275921",NO PROCESADO MEDIPASS,2023-11-09 13:39:09.357
"2023282847",NO IMAGENES CON API,2023-11-16 12:18:31.379
"2023275676",NO PROCESADO MEDIPASS,2023-11-14 02:16:42.089
"2023269899",NO PROCESADO MEDIPASS,2023-11-13 00:16:52.493
"2023286062",NO PROCESADO MEDIPASS,2023-11-16 18:21:17.395
"2023277908",NO PROCESADO MEDIPASS,2023-11-16 19:17:58.796
"2023282514",NO IMAGENES CON API,2023-11-16 12:18:07.415
"2023282469",NO IMAGENES CON API,2023-11-16 13:22:11.202
"2023278029",COTIZ < LIQ DE SUELDO,2023-11-13 19:29:49.478
"2023274926",COTIZ < LIQ DE SUELDO,2023-11-16 11:18:02.899
"2023278300",NO PROCESADO MEDIPASS,2023-11-13 12:18:44.463
"2023275898",NO PROCESADO MEDIPASS,2023-11-09 13:39:07.191
"2023278750",COTIZ < LIQ DE SUELDO,2023-11-13 19:34:08.222
"2023274356",NO PROCESADO MEDIPASS,2023-11-10 17:19:36.052
"2023278775",NO PROCESADO MEDIPASS,2023-11-16 12:17:58.144
"2023285246",NO PROCESADO MEDIPASS,2023-11-16 15:20:25.131
"2023278321",COTIZ < LIQ DE SUELDO,2023-11-13 19:31:07.954
"2023276647",RENTA = TOPE,2023-11-16 11:21:55.485
"2023278525",COTIZ < LIQ DE SUELDO,2023-11-13 19:32:46.602
"2023278525",FALTA COTIZ. SALUD,2023-11-13 19:32:46.602
"2023282708",NO IMAGENES CON API,2023-11-16 12:18:10.920
"2023282849",NO IMAGENES CON API,2023-11-16 12:18:32.392
"2023278133",FALTA COTIZ. SALUD,2023-11-15 19:23:30.596
"2023276176",NO PROCESADO MEDIPASS,2023-11-10 12:18:14.243
"2023278197",COTIZ < LIQ DE SUELDO,2023-11-15 19:24:00.639
"2023276807",FALTA COTIZ. SALUD,2023-11-16 11:22:44.377
"2023278922",NO PROCESADO MEDIPASS,2023-11-14 11:18:26.116
"2023274002",NO IMAGENES CON API,2023-11-13 04:21:56.443
"2023278208",COTIZ < LIQ DE SUELDO,2023-11-16 16:20:14.468
"2023276872",COTIZ < LIQ DE SUELDO,2023-11-16 11:23:24.069
"2023278239",FALTA COTIZ. SALUD,2023-11-16 16:20:50.051
"2023276935",COTIZ < LIQ DE SUELDO,2023-11-16 11:23:31.269
"2023277184",COTIZ < LIQ DE SUELDO,2023-11-16 11:24:12.609
"2023278110",NO PROCESADO MEDIPASS,2023-11-13 21:38:29.575
"2023260479",NO PROCESADO MEDIPASS,2023-11-13 16:17:41.150
"2023275797",NO PROCESADO MEDIPASS,2023-11-09 13:38:57.004
"2023276321",NO IMAGENES CON API,2023-11-15 13:18:46.622
"2023285993",NO PROCESADO MEDIPASS,2023-11-16 23:17:57.253
"2023277374",COTIZ < LIQ DE SUELDO,2023-11-16 11:25:09.955
"2023266138",NO PROCESADO MEDIPASS,2023-11-09 14:20:51.223
"2023277839",RENTA = TOPE,2023-11-16 11:27:07.503
"2023277839",COTIZ < LIQ DE SUELDO,2023-11-16 11:27:07.503
"2023278081",NO HAY IMAGENES PARA DESCARGAR,2023-11-16 17:19:30.641
"2023276250",NO PROCESADO MEDIPASS,2023-11-15 15:20:29.992
"2023276494",NO PROCESADO MEDIPASS,2023-11-10 12:18:47.815
"2023277957",COTIZ < LIQ DE SUELDO,2023-11-16 11:28:04.837
"2023260513",NO PROCESADO MEDIPASS,2023-11-13 00:16:47.277
"2023276928",NO PROCESADO MEDIPASS,2023-11-14 21:22:45.884
"2023278635",COTIZ < LIQ DE SUELDO,2023-11-16 11:30:15.400
"2023282149",COTIZ < LIQ DE SUELDO,2023-11-16 17:21:22.722
"2023173824",NO PROCESADO MEDIPASS,2023-11-09 19:18:00.867
"2023260717",NO PROCESADO MEDIPASS,2023-11-10 17:19:02.570
"2023282271",NO IMAGENES CON API,2023-11-16 13:21:40.664
"2023282289",NO IMAGENES CON API,2023-11-16 13:21:44.685
"2023259521",COTIZ < LIQ DE SUELDO,2023-11-10 14:18:01.388
"2023259521",FALTA COTIZ. SALUD,2023-11-10 14:18:01.388
"2023282961",NO IMAGENES CON API,2023-11-16 12:18:49.877
"2023291225",NO PROCESADO MEDIPASS,2023-11-16 12:19:05.522
"2023260759",NO IMAGENES CON API,2023-11-13 04:18:53.810
"2023282248",NO PROCESADO MEDIPASS,2023-11-16 13:21:34.546
"2023278721",NO PROCESADO MEDIPASS,2023-11-16 11:30:16.466
"2023282211",NO PROCESADO MEDIPASS,2023-11-16 13:21:30.434
"2023276208",NO PROCESADO MEDIPASS,2023-11-10 12:18:23.365
"2023278584",NO PROCESADO MEDIPASS,2023-11-15 16:21:14.100
"2023282347",NO IMAGENES CON API,2023-11-15 21:24:13.345
"2023260498",NO PROCESADO MEDIPASS,2023-11-10 17:19:01.420
"2023275648",NO PROCESADO MEDIPASS,2023-11-14 05:17:56.471
"2023275019",COTIZ < LIQ DE SUELDO,2023-11-09 19:23:47.790
"2023275019",FALTA COTIZ. SALUD,2023-11-09 19:23:47.790
"2023266351",COTIZ < LIQ DE SUELDO,2023-11-10 18:19:35.085
"2023274673",NO PROCESADO MEDIPASS,2023-11-14 13:21:31.646
"2023278966",NO PROCESADO MEDIPASS,2023-11-16 21:17:45.472
"2023290373",NO PROCESADO MEDIPASS,2023-11-15 12:46:00.321
"2023274827",NO PROCESADO MEDIPASS,2023-11-09 13:37:13.106
"2023276165",NO PROCESADO MEDIPASS,2023-11-10 15:22:14.925
"2023278770",NO PROCESADO MEDIPASS,2023-11-15 20:23:47.898
"2023276249",NO PROCESADO MEDIPASS,2023-11-10 12:18:31.500
"2023276337",NO PROCESADO MEDIPASS,2023-11-10 12:18:45.867
"2023269132",NO PROCESADO MEDIPASS,2023-11-10 13:19:04.894
"2023274819",NO PROCESADO MEDIPASS,2023-11-13 16:17:52.858
"2023275795",NO PROCESADO MEDIPASS,2023-11-14 15:21:19.723
"2023260373",NO IMAGENES CON API,2023-11-13 04:18:23.228
"2023282394",NO IMAGENES CON API,2023-11-15 18:21:51.231
"2023274117",NO PROCESADO MEDIPASS,2023-11-11 00:18:45.403
"2023269219",COTIZ < LIQ DE SUELDO,2023-11-10 14:18:52.937
"2023276234",NO PROCESADO MEDIPASS,2023-11-10 17:20:01.072
"2023276509",NO PROCESADO MEDIPASS,2023-11-10 12:18:48.919
"2023266611",NO PROCESADO MEDIPASS,2023-11-10 13:18:20.974
"2023283839",NO PROCESADO MEDIPASS,2023-11-16 17:21:47.848
"2023263568",COTIZ < LIQ DE SUELDO,2023-11-09 16:23:37.056
"2023263568",FALTA COTIZ. SALUD,2023-11-09 16:23:37.056
"2023282217",NO PROCESADO MEDIPASS,2023-11-16 12:17:59.114
"2023282659",NO IMAGENES CON API,2023-11-16 00:18:51.318
"2023277759",NO PROCESADO MEDIPASS,2023-11-15 23:19:04.184
"2023266271",COTIZ < LIQ DE SUELDO,2023-11-09 21:19:40.265
"2023266271",FALTA COTIZ. SALUD,2023-11-09 21:19:40.265
"2023260485",NO PROCESADO MEDIPASS,2023-11-10 14:18:02.595
"2023269546",COTIZ < LIQ DE SUELDO,2023-11-09 21:27:09.544
"2023275280",NO PROCESADO MEDIPASS,2023-11-14 14:19:21.254
"2023269920",NO PROCESADO MEDIPASS,2023-11-13 13:18:08.529
"2023285031",NO IMAGENES CON API,2023-11-16 12:19:01.323
"2023283514",NO PROCESADO MEDIPASS,2023-11-14 17:19:24.076
"2023285006",NO IMAGENES CON API,2023-11-16 12:18:58.410
"2023173851",FALTA COTIZ. SALUD,2023-11-14 16:18:11.160
"2023274286",NO PROCESADO MEDIPASS,2023-11-13 14:20:27.320
"2023259641",COTIZ < LIQ DE SUELDO,2023-11-09 18:17:35.821
"2023259641",FALTA COTIZ. SALUD,2023-11-09 18:17:35.821
"2023266990",COTIZ < LIQ DE SUELDO,2023-11-09 16:26:38.681
"2023266990",FALTA COTIZ. SALUD,2023-11-09 16:26:38.681
"2023282508",NO IMAGENES CON API,2023-11-16 13:22:17.297
"2023269926",NO PROCESADO MEDIPASS,2023-11-10 15:22:10.814
"2023286043",NO PROCESADO MEDIPASS,2023-11-16 17:21:50.980
"2023263944",COTIZ < LIQ DE SUELDO,2023-11-10 15:19:11.868
"2023150256",FALTA COTIZ. SALUD,2023-11-09 16:18:36.239
"2023275790",NO PROCESADO MEDIPASS,2023-11-14 14:20:03.498
"2023277177",COTIZ < LIQ DE SUELDO,2023-11-10 19:25:17.861
"2023277177",FALTA COTIZ. SALUD,2023-11-10 19:25:17.861
"2023286121",COTIZ < LIQ DE SUELDO,2023-11-15 12:43:58.697
"2023286220",COTIZ < LIQ DE SUELDO,2023-11-16 20:30:53.088
"2023274583",COTIZ < LIQ DE SUELDO,2023-11-09 18:19:53.356
"2023274583",FALTA COTIZ. SALUD,2023-11-09 18:19:53.356
"2023275680",NO PROCESADO MEDIPASS,2023-11-09 13:38:46.269
"2023275279",NO PROCESADO MEDIPASS,2023-11-09 13:37:48.799
"2023275671",NO PROCESADO MEDIPASS,2023-11-14 14:20:02.309
"2023274596",COTIZ < LIQ DE SUELDO,2023-11-09 23:28:29.732
"2023274596",FALTA COTIZ. SALUD,2023-11-09 23:28:29.732
"2023274730",COTIZ < LIQ DE SUELDO,2023-11-09 23:29:05.791
"2023274710",FALTA COTIZ. SALUD,2023-11-09 18:20:08.203
"2023282259",NO IMAGENES CON API,2023-11-16 13:21:36.486
"2023260693",NO PROCESADO MEDIPASS,2023-11-13 17:17:52.266
"2023283542",NO PROCESADO MEDIPASS,2023-11-14 16:23:14.396
"2023260445",COTIZ < LIQ DE SUELDO,2023-11-09 13:24:18.576
"2023262488",COTIZ < LIQ DE SUELDO,2023-11-09 13:25:29.207
"2023286008",NO PROCESADO MEDIPASS,2023-11-14 17:20:46.172
"2023274357",NO IMAGENES CON API,2023-11-13 04:23:20.311
"2023274609",NO HAY IMAGENES PARA DESCARGAR,2023-11-14 16:18:39.841
"2023275431",NO PROCESADO MEDIPASS,2023-11-09 13:38:34.200
"2023283399",RENTA = TOPE,2023-11-14 16:22:29.370
"2023276737",NO PROCESADO MEDIPASS,2023-11-10 12:18:58.122
"2023276018",FALTA COTIZ. SALUD,2023-11-10 19:20:06.599
"2023283011",FALTA COTIZ. SALUD,2023-11-14 16:21:36.793
"2023278460",NO PROCESADO MEDIPASS,2023-11-13 12:18:50.646
"2023286605",NO PROCESADO MEDIPASS,2023-11-14 20:32:37.953
"2023274928",COTIZ < LIQ DE SUELDO,2023-11-09 23:30:18.306
"2023274928",FALTA COTIZ. SALUD,2023-11-09 23:30:18.306
"2023275307",COTIZ < LIQ DE SUELDO,2023-11-09 18:21:40.652
"2023275307",FALTA COTIZ. SALUD,2023-11-09 18:21:40.652
"2023283680",RENTA = TOPE,2023-11-15 12:41:03.838
"2023283191",COTIZ < LIQ DE SUELDO,2023-11-15 12:38:49.056
"2023283903",COTIZ < LIQ DE SUELDO,2023-11-15 12:42:53.968
"2023283224",COTIZ < LIQ DE SUELDO,2023-11-15 12:39:00.111
"2023274428",COTIZ < LIQ DE SUELDO,2023-11-09 23:27:31.159
"2023274428",FALTA COTIZ. SALUD,2023-11-09 23:27:31.159
"2023283482",COTIZ < LIQ DE SUELDO,2023-11-15 12:40:31.984
"2023266617",NO PROCESADO MEDIPASS,2023-11-09 17:19:03.336
"2023278731",COTIZ < LIQ DE SUELDO,2023-11-16 15:20:10.076
"2023275343",COTIZ < LIQ DE SUELDO,2023-11-09 23:32:57.777
"2023275343",FALTA COTIZ. SALUD,2023-11-09 23:32:57.777
"2023277318",NO PROCESADO MEDIPASS,2023-11-10 12:19:14.146
"2023277422",NO PROCESADO MEDIPASS,2023-11-14 02:16:44.188
"2023274901",COTIZ < LIQ DE SUELDO,2023-11-09 23:30:11.780
"2023266327",NO PROCESADO MEDIPASS,2023-11-09 13:33:06.310
"2023276014",COTIZ < LIQ DE SUELDO,2023-11-15 15:20:28.861
"2023275435",NO PROCESADO MEDIPASS,2023-11-09 13:38:35.174
"2023286079",COTIZ < LIQ DE SUELDO,2023-11-15 12:43:25.657
"2023276725",NO PROCESADO MEDIPASS,2023-11-10 12:18:56.055
"2023282250",NO PROCESADO MEDIPASS,2023-11-16 14:19:39.615
"2023275092",COTIZ < LIQ DE SUELDO,2023-11-15 12:25:45.088
"2023275094",COTIZ < LIQ DE SUELDO,2023-11-15 12:25:57.045
"2023274774",COTIZ < LIQ DE SUELDO,2023-11-15 12:23:40.854
"2023274151",NO PROCESADO MEDIPASS,2023-11-13 13:18:20.764
"2023269413",FALTA COTIZ. SALUD,2023-11-10 20:22:58.402
"2023263958",NO HAY IMAGENES PARA DESCARGAR,2023-11-10 15:19:13.039
"2023260531",COTIZ < LIQ DE SUELDO,2023-11-13 15:20:11.359
"2023263977",COTIZ < LIQ DE SUELDO,2023-11-09 16:24:21.403
"2023263977",FALTA COTIZ. SALUD,2023-11-09 16:24:21.403
"2023290172",NO PROCESADO MEDIPASS,2023-11-15 12:45:44.852
"2023286069",NO PROCESADO MEDIPASS,2023-11-14 12:19:12.294
"2023276700",NO PROCESADO MEDIPASS,2023-11-15 19:18:14.697
"2023277080",NO PROCESADO MEDIPASS,2023-11-10 12:19:01.123
"2023275059",NO PROCESADO MEDIPASS,2023-11-09 13:37:37.698
"2023275726",COTIZ < LIQ DE SUELDO,2023-11-15 12:30:11.333
"2023283824",NO PROCESADO MEDIPASS,2023-11-16 17:21:46.860
"2023266780",COTIZ < LIQ DE SUELDO,2023-11-09 23:23:36.327
"2023266780",FALTA COTIZ. SALUD,2023-11-09 23:23:36.327
"2023274448",COTIZ < LIQ DE SUELDO,2023-11-09 20:19:42.444
"2023274448",FALTA COTIZ. SALUD,2023-11-09 20:19:42.444
"2023274597",COTIZ < LIQ DE SUELDO,2023-11-09 20:20:02.317
"2023260904",COTIZ < LIQ DE SUELDO,2023-11-13 15:21:40.153
"2023274861",COTIZ < LIQ DE SUELDO,2023-11-09 20:20:30.888
"2023275186",COTIZ < LIQ DE SUELDO,2023-11-09 20:21:15.589
"2023266321",NO PROCESADO MEDIPASS,2023-11-09 13:33:05.307
"2023275611",NO HAY IMAGENES PARA DESCARGAR,2023-11-09 20:21:41.352
"2023263579",FALTA COTIZ. SALUD,2023-11-09 18:17:53.546
"2023266199",COTIZ < LIQ DE SUELDO,2023-11-09 17:19:01.977
"2023259943",RENTA = TOPE,2023-11-09 13:22:53.171
"2023275576",COTIZ < LIQ DE SUELDO,2023-11-09 17:22:23.652
"2023275576",FALTA COTIZ. SALUD,2023-11-09 17:22:23.652
"2023275578",NO HAY IMAGENES PARA DESCARGAR,2023-11-09 17:22:24.725
"2023275711",COTIZ < LIQ DE SUELDO,2023-11-09 17:22:53.571
"2023275711",FALTA COTIZ. SALUD,2023-11-09 17:22:53.571
"2023291063",COTIZ < LIQ DE SUELDO,2023-11-16 17:22:38.640
"2023274501",RENTA = TOPE,2023-11-09 18:19:16.404
"2023275713",COTIZ < LIQ DE SUELDO,2023-11-09 18:23:21.417
"2023275423",NO PROCESADO MEDIPASS,2023-11-09 13:38:33.276
"2023275470",COTIZ < LIQ DE SUELDO,2023-11-09 18:22:25.370
"2023275470",FALTA COTIZ. SALUD,2023-11-09 18:22:25.370
"2023275551",COTIZ < LIQ DE SUELDO,2023-11-09 18:23:10.149
"2023266922",RENTA = TOPE,2023-11-09 23:24:33.075
"2023275874",COTIZ < LIQ DE SUELDO,2023-11-09 18:24:03.731
"2023275474",COTIZ < LIQ DE SUELDO,2023-11-09 23:33:20.978
"2023275887",COTIZ < LIQ DE SUELDO,2023-11-09 23:34:05.143
"2023263789",COTIZ < LIQ DE SUELDO,2023-11-09 23:19:28.832
"2023263789",FALTA COTIZ. SALUD,2023-11-09 23:19:28.832
"2023269473",COTIZ < LIQ DE SUELDO,2023-11-10 19:19:31.607
"2023269473",FALTA COTIZ. SALUD,2023-11-10 19:19:31.607
"2023277093",NO PROCESADO MEDIPASS,2023-11-10 12:19:04.143
"2023274589",COTIZ < LIQ DE SUELDO,2023-11-09 17:19:48.229
"2023274118",NO PROCESADO MEDIPASS,2023-11-13 14:20:18.338
"2023269655",RENTA = TOPE,2023-11-13 15:22:04.958
"2023266406",COTIZ < LIQ DE SUELDO,2023-11-09 23:21:14.368
"2023266406",FALTA COTIZ. SALUD,2023-11-09 23:21:14.368
"2023274992",COTIZ < LIQ DE SUELDO,2023-11-09 19:23:17.253
"2023274992",FALTA COTIZ. SALUD,2023-11-09 19:23:17.253
"2023275328",NO HAY IMAGENES PARA DESCARGAR,2023-11-09 17:20:52.637
"2023275381",NO HAY IMAGENES PARA DESCARGAR,2023-11-09 17:21:09.230
"2023277800",NO PROCESADO MEDIPASS,2023-11-15 16:21:12.074
"2023278950",NO PROCESADO MEDIPASS,2023-11-16 16:23:00.156
"2023274479",COTIZ < LIQ DE SUELDO,2023-11-09 23:27:51.838
"2023269048",COTIZ < LIQ DE SUELDO,2023-11-10 20:21:59.292
"2023274963",COTIZ < LIQ DE SUELDO,2023-11-09 23:30:37.146
"2023274963",FALTA COTIZ. SALUD,2023-11-09 23:30:37.146
"2023276447",RENTA = TOPE,2023-11-15 12:32:30.194
"2023266525",FALTA COTIZ. SALUD,2023-11-10 16:19:01.496
"2023269255",COTIZ < LIQ DE SUELDO,2023-11-10 16:20:07.077
"2023269431",COTIZ < LIQ DE SUELDO,2023-11-10 16:20:38.921
"2023269431",FALTA COTIZ. SALUD,2023-11-10 16:20:38.921
"2023286695",FALTA COTIZ. SALUD,2023-11-16 11:33:26.843
"2023274884",COTIZ < LIQ DE SUELDO,2023-11-09 17:20:12.976
"2023273928",NO HAY IMAGENES PARA DESCARGAR,2023-11-13 15:22:50.945
"2023274042",NO HAY IMAGENES PARA DESCARGAR,2023-11-13 15:22:51.921
"2023260302",NO IMAGENES CON API,2023-11-13 04:18:20.276
"2023275629",NO PROCESADO MEDIPASS,2023-11-13 16:17:54.838
"2023277870",COTIZ < LIQ DE SUELDO,2023-11-15 12:36:07.478
"2023277870",FALTA COTIZ. SALUD,2023-11-15 12:36:07.478
"2023278188",COTIZ < LIQ DE SUELDO,2023-11-15 12:36:25.580
"2023274280",NO PROCESADO MEDIPASS,2023-11-13 11:18:12.892
"2023275849",COTIZ < LIQ DE SUELDO,2023-11-09 19:26:51.338
"2023269452",COTIZ < LIQ DE SUELDO,2023-11-09 14:23:32.390
"2023269452",FALTA COTIZ. SALUD,2023-11-09 14:23:32.390
"2023276985",COTIZ < LIQ DE SUELDO,2023-11-13 04:26:04.363
"2023278488",COTIZ < LIQ DE SUELDO,2023-11-13 21:41:35.813
"2023276071",COTIZ < LIQ DE SUELDO,2023-11-13 04:24:14.445
"2023260219",FALTA COTIZ. SALUD,2023-11-09 13:23:28.567
"2023269478",NO PROCESADO MEDIPASS,2023-11-09 15:25:46.439
"2023259965",COTIZ < LIQ DE SUELDO,2023-11-09 15:20:17.350
"2023259965",FALTA COTIZ. SALUD,2023-11-09 15:20:17.350
"2023286575",NO PROCESADO MEDIPASS,2023-11-15 12:44:58.288
"2023260844",COTIZ < LIQ DE SUELDO,2023-11-09 13:25:09.101
"2023266017",RENTA = TOPE,2023-11-13 04:19:30.059
"2023263116",FALTA COTIZ. SALUD,2023-11-09 13:27:03.685
"2023263072",COTIZ < LIQ DE SUELDO,2023-11-09 15:21:13.791
"2023290942",COTIZ < LIQ DE SUELDO,2023-11-16 17:22:09.312
"2023276950",FALTA COTIZ. SALUD,2023-11-15 17:16:30.728
"2023282293",NO IMAGENES CON API,2023-11-16 13:21:45.830
"2023277669",COTIZ < LIQ DE SUELDO,2023-11-13 21:34:06.575
"2023277868",COTIZ < LIQ DE SUELDO,2023-11-13 21:35:44.184
"2023277868",FALTA COTIZ. SALUD,2023-11-13 21:35:44.184
"2023278400",COTIZ < LIQ DE SUELDO,2023-11-13 21:41:18.982
"2023278672",COTIZ < LIQ DE SUELDO,2023-11-13 21:42:34.949
"2023276280",NO PROCESADO MEDIPASS,2023-11-13 19:27:07.287
"2023266423",COTIZ < LIQ DE SUELDO,2023-11-09 14:21:25.545
"2023282490",NO IMAGENES CON API,2023-11-16 12:18:05.149
"2023274854",COTIZ < LIQ DE SUELDO,2023-11-15 12:24:35.061
"2023263797",COTIZ < LIQ DE SUELDO,2023-11-09 13:31:44.616
"2023263797",FALTA COTIZ. SALUD,2023-11-09 13:31:44.616
"2023260936",NO PROCESADO MEDIPASS,2023-11-13 00:16:50.281
"2023286243",NO PROCESADO MEDIPASS,2023-11-16 17:21:54.093
"2023275110",COTIZ < LIQ DE SUELDO,2023-11-09 19:24:07.827
"2023275110",FALTA COTIZ. SALUD,2023-11-09 19:24:07.827
"2023286046",NO PROCESADO MEDIPASS,2023-11-14 12:19:07.454
"2023278649",COTIZ < LIQ DE SUELDO,2023-11-13 21:42:28.510
"2023278649",FALTA COTIZ. SALUD,2023-11-13 21:42:28.510
"2023276745",COTIZ < LIQ DE SUELDO,2023-11-15 12:33:29.144
"2023282312",NO IMAGENES CON API,2023-11-16 13:21:48.800
"2023278792",NO PROCESADO MEDIPASS,2023-11-16 00:18:47.258
"2023275271",NO PROCESADO MEDIPASS,2023-11-09 13:37:45.765
"2023283360",NO PROCESADO MEDIPASS,2023-11-16 15:20:14.340
"2023260232",NO PROCESADO MEDIPASS,2023-11-13 11:18:10.888
"2023274813",NO PROCESADO MEDIPASS,2023-11-09 21:27:29.812
"2023277531",NO HAY IMAGENES PARA DESCARGAR,2023-11-13 21:31:55.262
"2023278725",NO PROCESADO MEDIPASS,2023-11-15 17:18:52.452
"2023278632",COTIZ < LIQ DE SUELDO,2023-11-16 17:20:06.224
"2023283476",COTIZ < LIQ DE SUELDO,2023-11-16 19:22:32.909
"2023286100",COTIZ < LIQ DE SUELDO,2023-11-16 19:27:01.991
"2023260949",NO PROCESADO MEDIPASS,2023-11-13 03:16:51.918
"2023277901",NO HAY IMAGENES PARA DESCARGAR,2023-11-13 21:36:32.467
"2023278688",NO PROCESADO MEDIPASS,2023-11-16 03:38:51.404
"2023282783",NO IMAGENES CON API,2023-11-16 12:18:25.364
"2023282483",NO IMAGENES CON API,2023-11-16 13:22:14.371
"2023266897",COTIZ < LIQ DE SUELDO,2023-11-09 14:23:03.847
"2023274869",COTIZ < LIQ DE SUELDO,2023-11-15 12:24:42.558
"2023274869",FALTA COTIZ. SALUD,2023-11-15 12:24:42.558
"2023277440",NO PROCESADO MEDIPASS,2023-11-10 21:20:13.403
"2023260985",NO HAY IMAGENES PARA DESCARGAR,2023-11-13 21:22:45.797
"2023283756",COTIZ < LIQ DE SUELDO,2023-11-14 16:24:25.343
"2023286127",COTIZ < LIQ DE SUELDO,2023-11-14 16:25:45.256
"2023286127",FALTA COTIZ. SALUD,2023-11-14 16:25:45.256
"2023274624",NO PROCESADO MEDIPASS,2023-11-09 13:36:53.402
"2023274639",NO PROCESADO MEDIPASS,2023-11-13 22:21:47.287
